"pair"
"MTR4, TFC1"
"MTR4, TAF5"
"CDC47, MTR4"
"ENP1, MTR4"
"MTR4, TRS20"
"APC11, MTR4"
"ARP2, MTR4"
"MTR4, USO1"
"MTR4, UBC9"
"MTR4, SUB2"
"MTR4, RPN6"
"CDC48, MTR4"
"MTR4, NOP14"
"CDC36, MTR4"
"CDC13, MTR4"
"MTR4, RPC11"
"LCB2, MTR4"
"MTR4, PDS1"
"CDC37, MTR4"
"MTR4, PRP28"
"MTR4, NSE3"
"GPI8, MTR4"
"FCF1, MTR4"
"MTR4, UTP5"
"MTR4, SYF1"
"MTR4, UTP6"
"GUK1, MTR4"
"MTR4, TFB3"
"MTR4, SEC20"
"MTR4, SMT3"
"GLC7, MTR4"
"GDI1, MTR4"
"MOB2, MTR4"
"MTR4, RPN11"
"ECO1, MTR4"
"MTR4, RSC8"
"MTR4, RET2"
"MTR4, RPT6"
"MTR4, SLD3"
"GPI10, MTR4"
"MTR4, PRP31"
"CBF2, MTR4"
"CRM1, MTR4"
"MES1, MTR4"
"MAS2, MTR4"
"MTR4, RPN1"
"MTR4, RRP3"
"DNA2, MTR4"
"MET30, MTR4"
"MTR4, SHQ1"
"MOB1, MTR4"
"MTR4, SEC24"
"MTR4, TID3"
"MCM10, MTR4"
"MTR4, SWD2"
"MAK11, MTR4"
"MTR4, UGP1"
"MTR4, YJU2"
"ABF1, MTR4"
"MTR4, RRN3"
"MTR4, YKT6"
"MTR4, RSC4"
"MTR4, ORC3"
"MTR4, SOF1"
"GRC3, MTR4"
"COF1, MTR4"
"MTR4, NOC3"
"MTR4, SSL1"
"MTR4, NSE1"
"BOS1, MTR4"
"MTR4, SMC4"
"MSL5, MTR4"
"EMG1, MTR4"
"MTR4, PWP1"
"MTR4, NOP56"
"MTR4, UTP13"
"CDC46, MTR4"
"DBP9, MTR4"
"GSP1, MTR4"
"MTR4, YHC1"
"MTR4, STT4"
"CDC3, MTR4"
"MTR4, RPP0"
"KAP95, MTR4"
"MTR4, SEC61"
"MTR4, SEN1"
"MTR4, SEC39"
"GAB1, MTR4"
"MTR4, TAF11"
"MTR4, RSE1"
"MTR4, POB3"
"MTR4, SEC65"
"MTR4, TAF8"
"MTR4, PGA3"
"ERG13, MTR4"
"MTR4, RSC9"
"MTR4, TAF4"
"ARP9, MTR4"
"ERB1, MTR4"
"CTF13, MTR4"
"MTR4, RRP5"
"MTR4, RNA1"
"MTR4, RNT1"
"GPI12, MTR4"
"LCB1, MTR4"
"LIP1, MTR4"
"MTR4, RLP7"
"LST8, MTR4"
"MTR4, NOP2"
"MTR4, POL1"
"DCP2, MTR4"
"MTR4, SPC98"
"MTR4, RPC34"
"MTR4, SEC12"
"DBP6, MTR4"
"MTR4, NOG2"
"DIS3, MTR4"
"BRX1, MTR4"
"MTR4, TPT1"
"HRP1, MTR4"
"MED7, MTR4"
"HSP10, MTR4"
"MTR4, PFY1"
"MTR4, SMP3"
"LAS17, MTR4"
"MGE1, MTR4"
"DFR1, MTR4"
"APC5, MTR4"
"MTR4, YTM1"
"MTR4, RRS1"
"ALA1, MTR4"
"MTR4, RPA190"
"MTR4, PRT1"
"MRS6, MTR4"
"MTR4, TFC8"
"MTR4, NOP4"
"MTR4, NAB3"
"MTR4, NIP7"
"MTR4, NSL1"
"DIM1, MTR4"
"MCM4, MTR4"
"MTR4, SEC8"
"DIB1, MTR4"
"MTR4, SUA7"
"MTR4, RDS3"
"MTR4, SPN1"
"MTR4, SGV1"
"MTW1, TIM54"
"CDC24, TIM54"
"CDC15, TIM54"
"STU1, TIM54"
"PKC1, TIM54"
"SEC18, TIM54"
"CKS1, TIM54"
"SPP381, TIM54"
"ENP1, TIM54"
"TIM54, TRS20"
"TIM54, TSC10"
"KRR1, TIM54"
"MCD1, TIM54"
"PRP9, TIM54"
"PRP11, TIM54"
"CDC2, TIM54"
"CDC48, TIM54"
"CDC36, TIM54"
"DAD1, TIM54"
"DBF4, TIM54"
"CDC34, TIM54"
"MAK21, TIM54"
"STN1, TIM54"
"PDS1, TIM54"
"CDC1, TIM54"
"SNU56, TIM54"
"NSE3, TIM54"
"TFC6, TIM54"
"FRQ1, TIM54"
"RPB7, TIM54"
"SNM1, TIM54"
"CAB1, TIM54"
"RSP5, TIM54"
"GLC7, TIM54"
"SEC4, TIM54"
"MOB2, TIM54"
"ACT1, TIM54"
"ECO1, TIM54"
"CDC14, TIM54"
"RSC8, TIM54"
"RET2, TIM54"
"SLD3, TIM54"
"CDC43, TIM54"
"PRP31, TIM54"
"DBF2, TIM54"
"TEL2, TIM54"
"NUP57, TIM54"
"OKP1, TIM54"
"TIM54, YHR020W"
"MAS2, TIM54"
"BRL1, TIM54"
"MED6, TIM54"
"BIG1, TIM54"
"ORC6, TIM54"
"KOG1, TIM54"
"MET30, TIM54"
"MOB1, TIM54"
"DSN1, TIM54"
"ASK1, TIM54"
"TIM54, YJU2"
"HYM1, TIM54"
"PRP19, TIM54"
"NOC3, TIM54"
"SSL1, TIM54"
"FRS1, TIM54"
"TIM54, UTP13"
"CDC46, TIM54"
"GCD7, TIM54"
"TIM54, YHC1"
"AFG2, TIM54"
"SEC39, TIM54"
"GAB1, TIM54"
"POB3, TIM54"
"ERO1, TIM54"
"TIM54, UTP15"
"MED11, TIM54"
"RNA1, TIM54"
"GPI12, TIM54"
"LIP1, TIM54"
"NOP2, TIM54"
"POL1, TIM54"
"KRE33, TIM54"
"RPC34, TIM54"
"SEC12, TIM54"
"MVD1, TIM54"
"HRP1, TIM54"
"SGT1, TIM54"
"CDC21, TIM54"
"TIM54, UFE1"
"OST2, TIM54"
"RPO31, TIM54"
"PFY1, TIM54"
"THI80, TIM54"
"SMP3, TIM54"
"GLN4, TIM54"
"MED4, TIM54"
"LAS17, TIM54"
"MGE1, TIM54"
"MYO2, TIM54"
"ALA1, TIM54"
"RPA190, TIM54"
"NAB3, TIM54"
"IPL1, TIM54"
"ARP7, TIM54"
"PRE2, TIM54"
"NUT2, TIM54"
"DPM1, TIM54"
"MAK16, TIM54"
"ERD2, TIM54"
"SEC17, TIM54"
"BRN1, TIM54"
"CDS1, TIM54"
"PRP6, TIM54"
"ORC2, TIM54"
"EXO84, TIM54"
"MAK5, TIM54"
"SLI15, TIM54"
"MED8, TIM54"
"TAF5, TIM54"
"PRP5, TIM54"
"MPS1, TIM54"
"RPN6, TIM54"
"RRP42, TIM54"
"CDC53, TIM54"
"COP1, TIM54"
"NOP14, TIM54"
"TIM22, TIM54"
"TIM54, YRB1"
"PSF1, TIM54"
"HEM13, TIM54"
"RPS13, TIM54"
"RRP1, TIM54"
"TAF12, TIM54"
"CCT6, TIM54"
"MSS4, TIM54"
"PCF11, TIM54"
"GPI11, TIM54"
"SPC110, TIM54"
"GPI19, TIM54"
"TFB3, TIM54"
"SEC20, TIM54"
"SMT3, TIM54"
"TIM54, TSC11"
"GDI1, TIM54"
"SCC4, TIM54"
"SPT15, TIM54"
"COG3, TIM54"
"CDC4, TIM54"
"TIM54, YPT1"
"SAD1, TIM54"
"PRE4, TIM54"
"SCL1, TIM54"
"STT3, TIM54"
"RNA15, TIM54"
"ALG2, TIM54"
"NBP35, TIM54"
"NUP145, TIM54"
"SRM1, TIM54"
"TIM54, USE1"
"TAF6, TIM54"
"CDC20, TIM54"
"ESP1, TIM54"
"NOP7, TIM54"
"DAM1, TIM54"
"TIM54, TYS1"
"TAF1, TIM54"
"RPN1, TIM54"
"BCD1, TIM54"
"RRP4, TIM54"
"RPF1, TIM54"
"CDC12, TIM54"
"CIA2, TIM54"
"CDC23, TIM54"
"ERG9, TIM54"
"TIM54, UTP9"
"ARC15, TIM54"
"MCM10, TIM54"
"RAM2, TIM54"
"GFA1, TIM54"
"RPT1, TIM54"
"SNU114, TIM54"
"GRC3, TIM54"
"STU2, TIM54"
"SMC4, TIM54"
"ERG27, TIM54"
"CFT2, TIM54"
"EMG1, TIM54"
"NMT1, TIM54"
"SEC13, TIM54"
"CDC42, TIM54"
"DBP9, TIM54"
"CDC3, TIM54"
"TIM54, YLR317W"
"RPP0, TIM54"
"KAP95, TIM54"
"SEC61, TIM54"
"SMC6, TIM54"
"ORC1, TIM54"
"PGA3, TIM54"
"ERG13, TIM54"
"RSC9, TIM54"
"TAF4, TIM54"
"SEC59, TIM54"
"ERB1, TIM54"
"PDS5, TIM54"
"TIM54, VTI1"
"HAS1, TIM54"
"GCD10, TIM54"
"SRV2, TIM54"
"TIM23, TIM54"
"DIS3, TIM54"
"RFC4, TIM54"
"HSP10, TIM54"
"RAT1, TIM54"
"TIM54, TOA1"
"DED1, TIM54"
"APC5, TIM54"
"TIM54, YTM1"
"PRE10, TIM54"
"TIM54, ULP1"
"TIM50, TIM54"
"GPI2, TIM54"
"NIP7, TIM54"
"CET1, TIM54"
"TIF6, TIM54"
"DIB1, TIM54"
"ASA1, TIM54"
"SUA7, TIM54"
"RDS3, TIM54"
"RPN7, TIM54"
"SGV1, TIM54"
"CDC24, NUP82"
"ILS1, NUP82"
"IPP1, NUP82"
"NUP82, PRP6"
"NUP82, TSC3"
"NUP82, ORC2"
"CKS1, NUP82"
"MAK5, NUP82"
"NUP82, SPP381"
"NUP82, RPB5"
"KRR1, NUP82"
"MCD1, NUP82"
"NUP82, PRP9"
"CDC2, NUP82"
"NSE4, NUP82"
"KIN28, NUP82"
"CDC48, NUP82"
"CCT4, NUP82"
"NOP14, NUP82"
"NHP2, NUP82"
"LCB2, NUP82"
"NUP82, SLU7"
"NUP82, TAF12"
"NUP82, SEC1"
"CDC37, NUP82"
"NUP82, SUP35"
"CDC1, NUP82"
"CCT6, NUP82"
"CAB5, NUP82"
"NUP82, SNU56"
"NUP82, RRP45"
"NSE3, NUP82"
"GPI11, NUP82"
"GPI8, NUP82"
"FCF1, NUP82"
"NUP82, RPB7"
"GPI19, NUP82"
"NUP82, TFB3"
"NUP82, RBA50"
"CAB1, NUP82"
"NUP82, TSC11"
"COG3, NUP82"
"MOB2, NUP82"
"NUP82, YPT1"
"ACT1, NUP82"
"NUP82, RPN11"
"NUP82, RPN12"
"NUP82, STT3"
"NUP82, RPT6"
"HSF1, NUP82"
"NUP82, SPC105"
"NUP82, PRP43"
"CEG1, NUP82"
"NUP82, TFC4"
"NUP82, PRP31"
"DBF2, NUP82"
"DAM1, NUP82"
"CBF2, NUP82"
"MTR3, NUP82"
"CRM1, NUP82"
"CAB4, NUP82"
"BRL1, NUP82"
"BCD1, NUP82"
"MED6, NUP82"
"IPI1, NUP82"
"BIG1, NUP82"
"NUP82, ORC6"
"NUP82, SPC97"
"GPI16, NUP82"
"NUP82, UTP9"
"NUP82, TIM44"
"MET30, NUP82"
"ARC15, NUP82"
"MCM10, NUP82"
"MAK11, NUP82"
"ASK1, NUP82"
"GFA1, NUP82"
"NUP82, SNU114"
"GRC3, NUP82"
"NUP82, SSL1"
"GAA1, NUP82"
"NUP82, SEN2"
"CFT2, NUP82"
"NUP82, SEC22"
"CDC46, NUP82"
"DBP9, NUP82"
"GCD7, NUP82"
"NUP82, YHC1"
"NUP82, STT4"
"CDC3, NUP82"
"NUP82, TAD3"
"NUP82, YLR317W"
"NUP82, RPP0"
"KAP95, NUP82"
"NUP82, SEC61"
"NUP82, SMC6"
"NUP82, SEC39"
"GAB1, NUP82"
"NUP82, POB3"
"ERG13, NUP82"
"ERB1, NUP82"
"NUP82, SEC14"
"NUP82, UTP15"
"GPI12, NUP82"
"NUP82, RLP7"
"NOP2, NUP82"
"NUP82, POL1"
"KRE33, NUP82"
"NUP82, SRV2"
"NUP82, RPC34"
"NUP82, TIM23"
"NUP82, SEC12"
"NUP82, RIB2"
"BRX1, NUP82"
"HRP1, NUP82"
"NUP82, SGT1"
"CDC21, NUP82"
"NUP82, OST2"
"NUP82, PUP1"
"GLN4, NUP82"
"MGE1, NUP82"
"DFR1, NUP82"
"APC5, NUP82"
"NUP82, PRE10"
"NUP82, TBF1"
"NAB3, NUP82"
"IPL1, NUP82"
"NIP7, NUP82"
"NSL1, NUP82"
"NUP82, TIF6"
"ARP7, NUP82"
"DIB1, NUP82"
"NUP82, SUA7"
"NUP82, PRE2"
"NUP82, SGV1"
"NUP82, NUT2"
"NUP82, STU1"
"NUP82, POL12"
"BRN1, NUP82"
"NUP82, PKC1"
"CDS1, NUP82"
"NUP82, SEC18"
"NUP82, RFC5"
"CMD1, NUP82"
"ALG1, NUP82"
"CDC28, NUP82"
"NUP82, TAF5"
"AME1, NUP82"
"NUP82, TSC10"
"NUP82, RSC6"
"APC11, NUP82"
"NOP1, NUP82"
"LUC7, NUP82"
"NUP82, RPN6"
"NUP82, SNU23"
"NUP82, QRI1"
"NUP82, RRP42"
"CDC53, NUP82"
"NUP82, RPO21"
"COP1, NUP82"
"CDC36, NUP82"
"GLE1, NUP82"
"NUP82, TIM22"
"CDC13, NUP82"
"NUP82, YRB1"
"DAD1, NUP82"
"NUP82, SSS1"
"NUP82, SCC2"
"NUP82, SLY1"
"NUP82, TCP1"
"NUP82, PCF11"
"FMN1, NUP82"
"NUP82, TRS23"
"NUP82, TFB1"
"NUP82, UTP5"
"NUP82, SYF1"
"GPI17, NUP82"
"NUP82, SNM1"
"NUP82, SEC20"
"NUP82, PUP3"
"NUP82, RSP5"
"GLC7, NUP82"
"NUP82, SCC4"
"NUP82, SPT15"
"ECO1, NUP82"
"NUP82, RNA15"
"NUP145, NUP82"
"NUP82, SRM1"
"NUP82, SLD3"
"CDC20, NUP82"
"GPI10, NUP82"
"NUP82, SWC4"
"NUP82, PRP18"
"NUP82, YIP1"
"NUP82, TAF1"
"CDC12, NUP82"
"CIA2, NUP82"
"DNA2, NUP82"
"CDC23, NUP82"
"ERG9, NUP82"
"CTF8, NUP82"
"NUP159, NUP82"
"NUP82, PAN1"
"NUP82, STS1"
"NUP82, YJR141W"
"NSE1, NUP82"
"NUP82, PAM18"
"NUP82, SED5"
"NUP82, SMC4"
"ERG27, NUP82"
"CDC45, NUP82"
"CDC123, NUP82"
"NUP82, UTP13"
"CDC42, NUP82"
"GSP1, NUP82"
"NUP82, SEN1"
"NUP82, TAF11"
"NUP82, TAF8"
"CTF13, NUP82"
"NUP82, SPC24"
"NUP82, RRP5"
"NUP82, RNA1"
"NUP82, TAF9"
"NUP82, RNT1"
"LCB1, NUP82"
"LST8, NUP82"
"GPI15, NUP82"
"NUP82, PRP2"
"DBP6, NUP82"
"NUP82, TPT1"
"MED7, NUP82"
"HSP10, NUP82"
"NUP82, PFY1"
"NUP82, SMP3"
"NUP82, RPB2"
"NUP82, TOA1"
"DED1, NUP82"
"NUP82, SEC63"
"NUP82, RPT4"
"NUP82, RRS1"
"KRE5, NUP82"
"MRS6, NUP82"
"NUP82, RET3"
"ERG10, NUP82"
"NOP4, NUP82"
"NUP82, TIM50"
"GPI2, NUP82"
"MOT1, NUP82"
"MEX67, NUP82"
"CET1, NUP82"
"MCM4, NUP82"
"NUP82, ORC4"
"NUP82, PRP4"
"DPM1, NUP82"
"CDC24, UTP18"
"RFA1, UTP18"
"STU1, UTP18"
"POL12, UTP18"
"ERD2, UTP18"
"GPI18, UTP18"
"EXO84, UTP18"
"CKS1, UTP18"
"MAK5, UTP18"
"RIB7, UTP18"
"CDC28, UTP18"
"POP7, UTP18"
"PGI1, UTP18"
"ARC40, UTP18"
"ABD1, UTP18"
"CDC10, UTP18"
"UBC9, UTP18"
"LUC7, UTP18"
"RPO21, UTP18"
"TIM22, UTP18"
"CDC13, UTP18"
"UTP18, YRB1"
"DAD1, UTP18"
"FAL1, UTP18"
"DBF4, UTP18"
"LCB2, UTP18"
"SUP35, UTP18"
"CCT6, UTP18"
"TCP1, UTP18"
"NSE3, UTP18"
"GPI8, UTP18"
"UTP18, UTP5"
"RSP5, UTP18"
"COG3, UTP18"
"CAK1, UTP18"
"MOB2, UTP18"
"ACT1, UTP18"
"CDC14, UTP18"
"CDC26, UTP18"
"RSC8, UTP18"
"RPN12, UTP18"
"STT3, UTP18"
"RPT6, UTP18"
"SPC105, UTP18"
"PRP38, UTP18"
"DBF2, UTP18"
"MTR3, UTP18"
"RPN1, UTP18"
"RRP3, UTP18"
"CIA2, UTP18"
"DNA2, UTP18"
"GPI16, UTP18"
"UTP18, UTP9"
"TID3, UTP18"
"ASK1, UTP18"
"UTP18, YJU2"
"RPT1, UTP18"
"SNU114, UTP18"
"HYM1, UTP18"
"ORC3, UTP18"
"SSL1, UTP18"
"ERG27, UTP18"
"EMG1, UTP18"
"NOP56, UTP18"
"SEC13, UTP18"
"UTP13, UTP18"
"CDC46, UTP18"
"GCD7, UTP18"
"UTP18, YHC1"
"CDC3, UTP18"
"AFG2, UTP18"
"SEN1, UTP18"
"NBP1, UTP18"
"POB3, UTP18"
"TAF13, UTP18"
"PGA3, UTP18"
"TAP42, UTP18"
"UTP15, UTP18"
"ROT1, UTP18"
"CEF1, UTP18"
"LST8, UTP18"
"POL1, UTP18"
"DCP2, UTP18"
"KRE33, UTP18"
"NOG2, UTP18"
"CDC21, UTP18"
"OST2, UTP18"
"THI80, UTP18"
"RPB2, UTP18"
"GLN4, UTP18"
"DED1, UTP18"
"ESA1, UTP18"
"APC5, UTP18"
"CLP1, UTP18"
"SEC63, UTP18"
"ALA1, UTP18"
"NOP4, UTP18"
"MOT1, UTP18"
"IPL1, UTP18"
"TIF6, UTP18"
"ARP7, UTP18"
"SUA7, UTP18"
"RPN7, UTP18"
"MAK16, UTP18"
"MTW1, UTP18"
"CDC15, UTP18"
"PRE7, UTP18"
"AAR2, UTP18"
"CDC27, UTP18"
"PKC1, UTP18"
"IPP1, UTP18"
"ORC2, UTP18"
"RPG1, UTP18"
"SEC18, UTP18"
"CMD1, UTP18"
"KRR1, UTP18"
"MCD1, UTP18"
"MPS1, UTP18"
"CDC2, UTP18"
"CDC48, UTP18"
"CDC53, UTP18"
"CWC2, UTP18"
"TPI1, UTP18"
"MAK21, UTP18"
"APC4, UTP18"
"TAF12, UTP18"
"SNU56, UTP18"
"SRP101, UTP18"
"SPC110, UTP18"
"TFC6, UTP18"
"GPI17, UTP18"
"GPI19, UTP18"
"UTP18, UTP6"
"PRP3, UTP18"
"TSC11, UTP18"
"CCA1, UTP18"
"SEC53, UTP18"
"ALG13, UTP18"
"NUP145, UTP18"
"USE1, UTP18"
"CDC20, UTP18"
"BRR6, UTP18"
"SWC4, UTP18"
"NOP7, UTP18"
"DAM1, UTP18"
"UTP18, ZPR1"
"CRM1, UTP18"
"MAS2, UTP18"
"BCD1, UTP18"
"MED6, UTP18"
"SAM35, UTP18"
"BIG1, UTP18"
"CDC23, UTP18"
"NEO1, UTP18"
"SHQ1, UTP18"
"RHO3, UTP18"
"RAM2, UTP18"
"NTR2, UTP18"
"FRS1, UTP18"
"SMC4, UTP18"
"GSP1, UTP18"
"KAP95, UTP18"
"SEC39, UTP18"
"GAB1, UTP18"
"NSE5, UTP18"
"SEC65, UTP18"
"ERG13, UTP18"
"MCM1, UTP18"
"CTF13, UTP18"
"ERG8, UTP18"
"SRV2, UTP18"
"RPC34, UTP18"
"TIM23, UTP18"
"NOP8, UTP18"
"SMP3, UTP18"
"PUP1, UTP18"
"MGE1, UTP18"
"RRS1, UTP18"
"KRE5, UTP18"
"NAB3, UTP18"
"HRR25, UTP18"
"NSL1, UTP18"
"SEC8, UTP18"
"DIB1, UTP18"
"SRP54, UTP18"
"MAK16, SMC3"
"CDC15, SMC3"
"BRN1, SMC3"
"GPI18, SMC3"
"SEC18, SMC3"
"ALG1, SMC3"
"CKS1, SMC3"
"MAK5, SMC3"
"SMC3, SPP381"
"RIB7, SMC3"
"SMC3, TAF5"
"CDC47, SMC3"
"APC11, SMC3"
"SMC3, TSC13"
"PRP9, SMC3"
"PRP11, SMC3"
"RPO21, SMC3"
"NOP14, SMC3"
"CWC2, SMC3"
"FAL1, SMC3"
"APC4, SMC3"
"CDC37, SMC3"
"CAB5, SMC3"
"FMN1, SMC3"
"NSE3, SMC3"
"GPI11, SMC3"
"SMC3, SPC110"
"RPT3, SMC3"
"SMC3, UTP6"
"SEC20, SMC3"
"RBA50, SMC3"
"ECO1, SMC3"
"DUO1, SMC3"
"ESP1, SMC3"
"SMC3, TEL2"
"MTR3, SMC3"
"SMC3, TYS1"
"BCD1, SMC3"
"BIG1, SMC3"
"CDC12, SMC3"
"DNA2, SMC3"
"CTF8, SMC3"
"BET1, SMC3"
"NUP159, SMC3"
"RHO3, SMC3"
"SMC3, STS1"
"MAK11, SMC3"
"ASK1, SMC3"
"SMC3, YJU2"
"ABF1, SMC3"
"SMC3, TOR2"
"COF1, SMC3"
"NOC3, SMC3"
"SED5, SMC3"
"SMC3, STU2"
"RGR1, SMC3"
"BOS1, SMC3"
"SMC3, SMC4"
"CDC45, SMC3"
"SEC10, SMC3"
"EMG1, SMC3"
"NMT1, SMC3"
"SMC3, UTP13"
"CDC46, SMC3"
"SMC3, YHC1"
"SMC3, STT4"
"SMC3, SMC6"
"SEC39, SMC3"
"GAB1, SMC3"
"NSE5, SMC3"
"ORC1, SMC3"
"POB3, SMC3"
"SMC3, TAF13"
"SMC3, TAF8"
"ERG13, SMC3"
"SMC3, TAP42"
"PDS5, SMC3"
"MED11, SMC3"
"CEP3, SMC3"
"SMC3, VTI1"
"SMC3, TAF9"
"LCB1, SMC3"
"GPI15, SMC3"
"NOP2, SMC3"
"POL1, SMC3"
"SMC3, SPC98"
"DBP6, SMC3"
"RFC4, SMC3"
"SMC3, TPT1"
"HRP1, SMC3"
"MED7, SMC3"
"NOP8, SMC3"
"HSP10, SMC3"
"SGT1, SMC3"
"SMC3, UFE1"
"RPB8, SMC3"
"DFR1, SMC3"
"CLP1, SMC3"
"RPA190, SMC3"
"SMC3, ULP1"
"ERG10, SMC3"
"GPI2, SMC3"
"NAB3, SMC3"
"IPL1, SMC3"
"SMC3, TIF6"
"PRE2, SMC3"
"RPN7, SMC3"
"SGV1, SMC3"
"MTW1, SMC3"
"EXO84, SMC3"
"GRS1, SMC3"
"POP7, SMC3"
"SMC3, TSC10"
"LUC7, SMC3"
"KIN28, SMC3"
"CDC53, SMC3"
"RPN5, SMC3"
"SEC31, SMC3"
"SMC3, TPI1"
"MAK21, SMC3"
"LCB2, SMC3"
"SMC3, SSS1"
"DOP1, SMC3"
"SMC3, SUP35"
"SMC3, SNU56"
"SMC3, TFB1"
"BCP1, SMC3"
"PUP3, SMC3"
"CDC4, SMC3"
"CAK1, SMC3"
"SAD1, SMC3"
"RSC8, SMC3"
"RNA15, SMC3"
"SMC3, USE1"
"PRP43, SMC3"
"SMC3, SPT16"
"SMC3, TFC4"
"CRM1, SMC3"
"MES1, SMC3"
"RRP4, SMC3"
"ORC6, SMC3"
"SMC3, SPC97"
"SMC3, TIM44"
"SEC24, SMC3"
"PRI1, SMC3"
"RAM2, SMC3"
"CDC16, SMC3"
"PRI2, SMC3"
"BET3, SMC3"
"PRP16, SMC3"
"PRP19, SMC3"
"SMC3, SSL1"
"NSE1, SMC3"
"ERG27, SMC3"
"CFT2, SMC3"
"MSL5, SMC3"
"PWP1, SMC3"
"GSP1, SMC3"
"CDC3, SMC3"
"SMC3, YLR317W"
"KAP95, SMC3"
"SEN1, SMC3"
"PRP39, SMC3"
"RSC9, SMC3"
"ARP9, SMC3"
"SMC3, UTP15"
"ROT1, SMC3"
"CEF1, SMC3"
"RNT1, SMC3"
"PRP24, SMC3"
"LST8, SMC3"
"SMC3, SRV2"
"RPC34, SMC3"
"SEC12, SMC3"
"ARC35, SMC3"
"RAT1, SMC3"
"PFY1, SMC3"
"GLN4, SMC3"
"APC5, SMC3"
"RPT4, SMC3"
"RRS1, SMC3"
"ALA1, SMC3"
"KRE5, SMC3"
"PRE10, SMC3"
"SMC3, TFC8"
"HRR25, SMC3"
"CET1, SMC3"
"NSL1, SMC3"
"SMC3, SUA7"
"RDS3, SMC3"
"SMC3, SPN1"
"ORC4, SMC3"
"SEC23, SMC3"
"RPC82, SMC3"
"EFB1, EXO70"
"EXO70, TSC3"
"EXO70, MAK5"
"EXO70, RIB7"
"EXO70, RPB5"
"EXO70, SLI15"
"EXO70, TRS20"
"APC11, EXO70"
"ARP2, EXO70"
"EXO70, PRP9"
"EXO70, SUB2"
"EXO70, LUC7"
"EXO70, KIN28"
"COP1, EXO70"
"EXO70, TIM22"
"EXO70, PDC2"
"EXO70, SSS1"
"CCT6, EXO70"
"EXO70, TCP1"
"EXO70, PRP28"
"EXO70, GPI11"
"EXO70, UTP6"
"EXO70, SEC4"
"EXO70, MOB2"
"EXO70, RPN11"
"EXO70, PRP43"
"EXO70, MTR3"
"CRM1, EXO70"
"EXO70, SDA1"
"EXO70, MES1"
"CWC22, EXO70"
"DED81, EXO70"
"EXO70, MED6"
"EXO70, IPI1"
"CDC12, EXO70"
"CTF8, EXO70"
"EXO70, SHQ1"
"EXO70, PRI1"
"EXO70, NNF1"
"EXO70, MAK11"
"EXO70, MIF2"
"EXO70, RPT1"
"EXO70, NTR2"
"EXO70, ORC3"
"EXO70, NOC3"
"EXO70, PAM18"
"BOS1, EXO70"
"EXO70, SMC4"
"EXO70, GAA1"
"CLF1, EXO70"
"EXO70, SEC10"
"EXO70, PWP1"
"EXO70, YHC1"
"EXO70, TAD3"
"EXO70, SEC61"
"EXO70, SEN1"
"EXO70, GAB1"
"EXO70, POB3"
"ERG13, EXO70"
"EXO70, SEC59"
"EXO70, PDS5"
"EXO70, SPC24"
"CEP3, EXO70"
"ERG8, EXO70"
"EXO70, LCB1"
"EXO70, LIP1"
"EXO70, LST8"
"EXO70, GPI15"
"EXO70, NOP2"
"EXO70, GCD10"
"DCP2, EXO70"
"DIS3, EXO70"
"BRX1, EXO70"
"EXO70, HRP1"
"EXO70, SGT1"
"EXO70, PFY1"
"EXO70, SMP3"
"EXO70, MED4"
"EXO70, LAS17"
"DED1, EXO70"
"ESA1, EXO70"
"APC5, EXO70"
"CLP1, EXO70"
"EXO70, SEC63"
"ALA1, EXO70"
"EXO70, NOP4"
"EXO70, GPI2"
"EXO70, SEC16"
"EXO70, SEC62"
"EXO70, IPL1"
"CET1, EXO70"
"EXO70, SEC8"
"EXO70, SUA7"
"EXO70, SGV1"
"EXO70, ORC4"
"EXO70, NUT2"
"EXO70, RFA1"
"CDS1, EXO70"
"ALG14, EXO70"
"CKS1, EXO70"
"EXO70, SPP381"
"EXO70, MCD1"
"EXO70, PRP11"
"CCT4, EXO70"
"CDC36, EXO70"
"EXO70, FAL1"
"EXO70, TPI1"
"EXO70, SEC7"
"EXO70, SCC2"
"EXO70, FMN1"
"EXO70, SPC110"
"EXO70, RPT3"
"EXO70, SLD5"
"EXO70, SMT3"
"CAB1, EXO70"
"EXO70, SPT15"
"EXO70, SMC1"
"EXO70, SEC53"
"EXO70, SAD1"
"ERG26, EXO70"
"CDC20, EXO70"
"CDC43, EXO70"
"EXO70, SPT16"
"EXO70, GUS1"
"EXO70, SNU71"
"EXO70, PRP31"
"DBF2, EXO70"
"EXO70, ZPR1"
"EXO70, GPI1"
"EXO70, MAS2"
"EXO70, GPI16"
"EXO70, NUP159"
"DSN1, EXO70"
"ASK1, EXO70"
"ABF1, EXO70"
"EXO70, SNU114"
"EXO70, HYM1"
"EXO70, RSC4"
"EXO70, PRP16"
"EXO70, GRC3"
"COF1, EXO70"
"EXO70, STU2"
"EXO70, FRS1"
"EXO70, RGR1"
"ERG27, EXO70"
"EMG1, EXO70"
"EXO70, NMT1"
"EXO70, UTP13"
"CDC42, EXO70"
"EXO70, SEC22"
"DBP9, EXO70"
"EXO70, GSP1"
"EXO70, STT4"
"EXO70, RPP0"
"EXO70, KAP95"
"AFG2, EXO70"
"EXO70, SEC39"
"EXO70, TAF13"
"EXO70, RSC9"
"EXO70, TAF4"
"ERB1, EXO70"
"EXO70, RNA14"
"EXO70, MED11"
