"gene","scale_to_500","scale_to_2000","scale_to_4000","scale_to_11165","h_cent"
"CCNE1",0.0271507244295407,0.0533987853939478,0.0085457779038664,0.0393298401318896,0
"RBP4",0.0271108142029809,0.150906474795217,0.0054299358825002,0.0926776302939177,0
"MLPH",0.0270788468639501,0.0486480800241895,0.0340789289858049,0.0915439970420552,0
"SYNPO2L",0.0269991223857885,0.0511674076327702,0.124586011479616,0.0402129062046015,0
"PYY",0.0269058424045505,0.018174340961612,0.0441471348197037,0.0692944208482888,0
"PON3",0.0269032971486627,0.0605911235226049,0.093514173751676,0.0190882606642703,0
"IL20RA",0.0267359744067802,0.0601801417129659,0.017634582803092,0.0183205875833839,0
"CHODL",0.0265702448492016,0.0128898417709602,0.0316680129856448,0.200098260699437,0
"SERPINA3",0.0262040658332163,0.0563155168072674,0.0669221893014935,0.0467271333645075,0
"CXCL10",0.0258601069395212,0.0371278231272484,0.0224137168351973,0.0398963023715822,0
"SLC27A6",0.0257502847145118,0.0362042512248089,0.0207218594191391,0.128258000594412,0
"IGF1",0.025737700478011,0.0830517331533019,0.0272311830463725,0.0343390509507166,0
"CCL18",0.0256544479603911,0.0895975650546579,0.0086609395543472,0.0147080628637275,
"PRAME",0.0255871733537891,0.100858039435002,0.0149794286619668,0.0317687560231802,0
"VSTM4",0.0254480710885747,0.0501286086266231,0.00776274925842667,0.0405826236751299,0
"LAG3",0.0245845997468987,0.00973433202597871,0.010559622386596,0.0763780460157048,0
"SERPINA6",0.0245662838859024,0.0916772038492519,0.0622284074993634,0.0679822494202697,
"VAV3",0.0245333875092777,0.0647947314384121,0.0358163479522051,0.0555676726080276,0
"TDO2",0.0244757795004515,0.0854366094889125,0.108108807755908,0.0526177333681659,
"SEC14L2",0.0244158488976403,0.0954194997288401,0.0166651655556828,0.0257882627284096,0
"CAMK2B",0.0242783052657448,0.0179774508204175,0.0533335548468161,0.0973895336137835,0
"CALML5",0.0241331412221793,0.0537035694277868,0.180606043628728,0.00970102426809176,0
"MMP1",0.0238802049787086,0.0698685062514139,0.0129593875752897,0.0303617057340106,0
"NME5",0.0236165464129235,0.153645857691629,0.076651615077772,0.182111950955943,0
"ACE2",0.0233571299402846,0.0396327110672914,0.00535652441768153,0.305631454160908,0
"APOD",0.0231085432819132,0.0499578858495813,0.0163506522926755,0.0510993212306348,0
"CCDC170",0.0231024776645638,0.037582191968577,0.0483897688892848,0.0746263551095036,0
"RRM2",0.0228240619892273,0.0433204454983316,0.0262664164894391,0.0118866711912409,0
"CBLC",0.0223728453214022,0.0439777497315334,0.0839142550553933,0.0380707622057979,0
"RAI2",0.0222398816145053,0.051105045860766,0.110792021440614,0.0248760806045042,0
"GAMT",0.0219607288514909,0.0551768555205926,0.0903617793751794,0.0202090131844949,0
"CFB",0.0219292797772337,0.0516531092850055,0.0184676650511085,0.0549481893545019,0
"SLC7A5",0.0219032360126144,0.0470596665992551,0.028578096176014,0.0103218143208723,0
"CDC25A",0.0217837318338359,0.0558489803683613,0.0364688529378999,0.0149707315275028,0
"CXCL13",0.0215883037852351,0.0628248958016807,0.0348938601052779,0.0268067325340784,0
"GP2",0.0215647553695254,0.0936775514488984,0.0626044384060021,0.0675324285784703,0
"GSTA1",0.0213278047150693,0.0477139958253712,0.0899316301657256,0.0531768622289895,0
"DIO1",0.0211360102783805,0.0939042778273132,0.168383465730621,0.0120508184671291,0
"SCNN1A",0.0211333594500389,0.0458799674480711,0.0819665853818011,0.0571119025884635,0
"NRTN",0.0210047722012296,0.0388890636025291,0.0214848170895668,0.104531157310838,0
"TBC1D9",0.0209691366993018,0.0419233304710908,0.014875818465449,0.133673392814815,0
"PLAT",0.0207959326119894,0.0241817804792928,0.0679055456702696,0.0395286185948094,0
"AKR7A3",0.0207588190957074,0.0754861359420463,0.0272675273911561,0.0307365175067187,0
"CES1 /// LOC100653057",0.0207387852829619,0.0903118207192341,0.01562034819979,0.070411462380799,
"FABP7",0.0207220549282728,0.0459959700490527,0.0210076753480861,0.0613046622857214,0
"CDCA8",0.0207177571696509,0.0750640114610515,0.0170173003631902,0.020722645698381,0
"NTS",0.020349986888861,0.0393758990227086,0.0547355413462343,0.314895142654658,0
"CHAD",0.0203486432394481,0.0482536149459621,0.0507782456721194,0.207164593429256,0
"BCL2",0.0203213402833791,0.0272607767607902,0.0219057749935831,0.214267959521008,0
"SCUBE2",0.0201658992413045,0.0560075582231845,0.037156021998029,0.075567033108685,0
"TNNT1",0.019910166287556,0.114140040200191,0.215851044826714,0.0161704215688157,0
"LTF",0.019707699435531,0.0403772655464092,0.0250412824911921,0.112172811936315,0
"COL14A1",0.0196845502756468,0.104981471816866,0.0513482522974209,0.0171152736740914,0
"LRP1B",0.0196564372909317,0.0434594318430786,0.0280839218674652,0.14783416754656,0
"CACNG4",0.0196195118855676,0.0197208163102895,0.0345528688248278,0.128016309179692,0
"MGAM",0.0195512372199026,0.0111300275757534,0.0159165128458312,0.010239922909943,0
"HJURP",0.0194472003653651,0.114603071028614,0.0571666238281026,0.0266302481872592,0
"MARCO",0.0194303836332138,0.0396157635040611,0.127098685817642,0.135213813143186,0
"PTGS2",0.0193152731880153,0.00314315167438943,0.0323125148339528,0.041465170249833,0
"PSD3",0.0191294138427331,0.14271731428478,0.0132359814424055,0.0942579271283631,0
"FLRT3",0.019012938633631,0.0875508327408772,0.0621291711857783,0.133159532768856,0
"VGLL1",0.0189670913961656,0.0689661811602493,0.0460476338979371,0.0517696870992131,0
"NPY1R",0.0188769901055385,0.0459015226442267,0.0441293511491268,0.0345730425189802,0
"TTK",0.0185456231263409,0.0517753430746086,0.0162532726940141,0.162207799539977,0
"LRRC31",0.0184636298001707,0.034467572698272,0.00722905217462115,0.0569112716520237,0
"BCAS1",0.0184418972306675,0.0910962792949169,0.105127813905113,0.0268983655394528,0
"C16orf45",0.0182946409330163,0.0377597899144326,0.00347028133260789,0.0304522192010403,0
"MIA",0.0182018772970526,0.063355054762545,0.0676632694634697,0.0378750524055349,0
"SLC34A2",0.0179629207659731,0.0457743456263869,0.0236531995004745,0.14326210181475,0
"GPM6A",0.0177001605257954,0.0350106747539876,0.0297591287432399,0.017393873610138,0
"CCNA2",0.0176466813596649,0.112253885707888,0.0480475635406631,0.108958995897774,0
"MT1M",0.0175881654277355,0.035815672669748,0.0762411888104545,0.113749170250972,
"ASPN",0.0174786272886021,0.0217469231176288,0.0308577924506775,0.018503638143408,0
"RERGL",0.017364355664537,0.0301611819157129,0.0471634305354116,0.0253850597854505,0
"CXorf57",0.0173438918839794,0.0273405169278436,0.0172310233053528,0.0953387004510464,0
"CDK1",0.0173434408016765,0.0168811879197851,0.0148508102798725,0.015759333532048,0
"SLC2A6",0.017339279327495,0.0465919147611128,0.00972784809468962,0.185519567941598,0
"MYRIP",0.0172976530686851,0.0248138833186303,0.0572667472208318,0.0290206115563827,0
"ASPM",0.0172656243056812,0.117599964370662,0.0456644675079649,0.0423305733902442,0
"GSTM3",0.0171588502453398,0.0217686234360813,0.0299524893340292,0.0742740710256442,0
"PSAT1",0.0171568443687164,0.0228469161147977,0.0280212435746618,0.113870378398804,0
"CXCL14",0.0171488765276982,0.00304284722436363,0.0159333722058402,0.219565582750941,0
"BUB1",0.0169733152954158,0.158057140149316,0.0247802076528239,0.0380496641432526,0
"GRIA2",0.0168928940390587,0.0176117426323275,0.0345860663049107,0.0307943952228671,0
"C9orf116",0.0168866307132957,0.0286151079208877,0.0481909660355718,0.164646959477885,0
"PIP",0.0168796015073673,0.0499023402904577,0.0139989148314697,0.127478399194904,0
"KCNE4",0.0168042074193134,0.0846286955219996,0.0321418654117594,0.0275855567001315,0
"LIN7A",0.0167954410666442,0.0183128125757123,0.00311423034586847,0.0813004144901313,0
"IGFBP4",0.0167850604151804,0.0448474404461914,0.0244632079782012,0.162838687586999,0
"ARSD",0.0166105836999241,0.0226475180789106,0.00419122900678466,0.0305881384048897,0
"IGLV1-44",0.0164999399292737,0.0200182807382806,0.0173591851978146,0.108746863517045,0
"CDC20",0.0164178179966598,0.039419535483346,0.0434652817594085,0.0273947479004637,0
"DKK2",0.0163558757587276,0.0265476911447325,0.0491541785852456,0.0383285620859088,0
"TFF1",0.0162761244075778,0.0399435947726704,0.00742046378130571,0.0957455116902529,0
"FKBP5",0.0161929678649159,0.0377283618670186,0.072932448353583,0.0340430458178155,0
"MCM10",0.0161494163484473,0.0405280113322736,0.0200723993164185,0.143345463123147,0
"MET",0.0161228428020595,0.108982312138455,0.257754410279432,0.0229500356960316,0
"NUDT6",0.0160557255943887,0.0371029210481214,0.117429639698429,0.0245398808233372,0
"OMD",0.0154763861965514,0.0375887678226535,0.0232683884528192,0.0284384073188871,
"HTR2B",0.015261221857575,0.0520151848806022,0.0249886599203644,0.1055852711233,0
"TOP2A",0.0149351219840757,0.0480870780401705,0.0815809002050623,0.0456521711707138,0
"PTX3",0.014837035576938,0.037844001662258,0.058877054868428,0.0398699287866215,0
"CA12",0.0144858113789177,0.0371738314304252,0.0133506380405269,0.121588371041767,0
"ZBTB18",0.0144362019230963,0.0493003956784367,0.0099731861814182,0.0670972583859436,0
"FCGBP",0.0143165077139009,0.0676370241835854,0.0372598944332719,0.0205859029492384,0
"TPSB2",0.0141415012168761,0.0380654446820527,0.0133324755806805,0.0267806086303313,
"ADD2",0.0140320974426839,0.0361058220269629,0.0753816350200255,0.0733104143005831,0
"ADRA2A",0.0138632621354624,0.0359622870052237,0.112923510747924,0.0581653076284482,0
"TNXA /// TNXB",0.0135838368035671,0.125757406589091,0.0251385083078852,0.109179198619663,
"PLIN1",0.0134743428129143,0.189346740892096,0.0730150244143393,0.0727381610675825,0
"MS4A2",0.0133828614023903,0.0114035150792599,0.0175842329678814,0.111883584440227,
"MSMB",0.0133730124521942,0.0772290728676354,0.0256042378085533,0.0487931366745262,0
"MELK",0.0133051504788488,0.0209169755044878,0.0437865792353584,0.0936329589423718,0
"VTCN1",0.0130765246922549,0.06590986930778,0.0803884521595086,0.095643690080519,0
"GGH",0.0130116763325926,0.0365147040983691,0.0383994479567274,0.034264525135587,0
"WFDC2",0.0130018792088738,0.0469788470851188,0.028260709618334,0.12605851851305,0
"KCNK15",0.0129628365959349,0.0108632995967303,0.0860522452930731,0.0634180446195702,0
"CP",0.0129404552357152,0.0968582693903519,0.071455986056249,0.0251526307383297,0
"SH3GL2",0.0128056353731294,0.0134300232404515,0.139690133238933,0.169596849265431,0
"PGBD5",0.0126675657984638,0.0684876131759191,0.0123757396800126,0.241033672854749,0
"SYBU",0.0124490941624326,0.0403508986390982,0.00894141682085442,0.0629723475449108,0
"SHCBP1",0.0124044619679362,0.0334570362594385,0.0349162539973915,0.0714961258978741,0
"CXCL8",0.0123755658275634,0.0987209140705643,0.0401020636355431,0.0209555821621615,0
"CRIP1",0.012210721159098,0.0252435088083441,0.0442789696730738,0.142714027388301,0
"CAPN6",0.0121264609044185,0.0785848325753426,0.0105211307599063,0.0569887614247852,0
"FBP1",0.0121226372620894,0.0178641375169996,0.0430584426588485,0.0708614281987869,0
"ATP6V1B1",0.0120929464490638,0.0879265362271635,0.0291676250175141,0.0832565620933025,0
"PDPN",0.0120480551221806,0.0375246146972973,0.0137904836077775,0.0691657866979122,0
"AZGP1",0.011842925924819,0.0407090513976079,0.0370740902027824,0.0778603389467139,0
"SOX11",0.0118377029676014,0.0527753717521349,0.00637962533150043,0.120360406616577,0
"SFRP1",0.0117987659271163,0.0227715636296885,0.00950215848724945,0.0338476138885806,0
"KIF23",0.0117521220974989,0.0340570035801648,0.0124640429050235,0.0262243148594164,0
"TTLL4",0.0116837265033868,0.084130009959267,0.0129392097622785,0.0486621869322497,0
"TRIP13",0.0116787185300752,0.0289126449100272,0.0371366746076471,0.0689031945493476,0
"HELLS",0.0115603929237817,0.157548087412502,0.0135727348155581,0.170263417563293,0
"STC2",0.0114178777890587,0.0273683758737692,0.0402277504476924,0.0172626842544389,0
"C14orf132",0.0110943250909463,0.0237247223404005,0.0737786700567308,0.065344254639813,0
"IGF2 /// INS-IGF2",0.0110531998214175,0.025269712453071,0.0637332304291849,0.0580257599927695,0
"LAMP3",0.0108830247037814,0.133693519164521,0.103518846588779,0.0286499557677453,0
"DNAJC12",0.0108752814441651,0.0319497915491672,0.0102677709200789,0.0638502186375342,0
"GSTT2",0.0106678853182941,0.0422803449265845,0.00917743814843451,0.135021316981769,
"DSC2",0.0106295605980415,0.0417284266913346,0.0117088601271665,0.133783252548779,0
"LRRC17",0.0105551819250438,0.024402420791383,0.0348637058894116,0.0433672981143169,0
"ADCY1",0.0105277945110117,0.0491316320524025,0.0797731559351355,0.0476986792104935,0
"EEF1A2",0.0104111945344642,0.064632675183536,0.0963229900731382,0.11915698343841,0
"DKK1",0.0103653607334928,0.0584611907820049,0.00441783159348984,0.118449499638455,0
"PPP1R1A",0.010219073782918,0.0713828664893032,0.0424809897487615,0.0816897963697852,0
"ODAM",0.00992655362774496,0.00480708878339269,0.0818248599197268,0.136689960694649,0
"COL11A1",0.0098608453324585,0.0399748006015673,0.0404903388243812,0.242004465629978,0
"IDO1",0.00979000237691581,0.0778287635489833,0.00894599385786117,0.0999884089860391,0
"MAPT",0.0097628721757713,0.0185914179077191,0.0208541993248686,0.104225249498838,0
"ALB",0.00964099741552875,0.0468484683066044,0.034786076751765,0.0629741033676383,0
"XK",0.00902055002365495,0.0390775139751468,0.0630229778862207,0.209978967851507,0
"CLDN5",0.00892553865417349,0.109085811546548,0.0904244706180433,0.258045758719885,0
"SKA1",0.00890522459455043,0.0281893916630456,0.0258249003643845,0.114545315044437,0
"CENPM",0.00869119851857661,0.0854167549446732,0.10666249319941,0.0694092661522909,0
"GJB3",0.0086123704465233,0.0297555333504836,0.0566798569541579,0.0437353604400264,0
"GALNT14",0.00854509200092297,0.0583579770834343,0.06558396242493,0.0510806756819452,0
"LRRC6",0.00844317619295865,0.109949008038422,0.140437209278919,0.020695134453052,0
"CYP4F8",0.00842866669879908,0.0650884408269719,0.0467381796863406,0.181275776625983,0
"CCL14 /// CCL15-CCL14",0.00836357648224253,0.051850874695053,0.0119859299090056,0.169827828550667,
"GLDC",0.00825191153803844,0.0347619532774548,0.0153840549209395,0.129818862565364,0
"IGFBP2",0.00811688628904244,0.018019581637225,0.00948367875092085,0.0332706408752205,0
"IL6ST",0.00781995320529775,0.0156928675971532,0.0043410559457678,0.113208175495062,0
"SPDL1",0.00682806736973698,0.0663046110253858,0.0146382431306093,0.270060386499177,0
"METRN",0.00676914642348455,0.0448124659726479,0.0383112256695945,0.0148402026188847,0
"PCSK1",0.00668198580557243,0.0226582299184476,0.0261487101520707,0.108642931698345,0
"MMP7",0.00624592358362508,0.0297690387942353,0.0181901679172731,0.146369988584883,
"NEFH",0.00610735685867666,0.0764177485267462,0.0228921875766365,0.0336687213261854,0
"CPA3",0.00598035511617452,0.0769061213362581,0.00603089800866121,0.0321206212869395,0
"CILP",0.00590198004592325,0.0142467715271859,0.0835901992165576,0.0958616939968825,0
"HAPLN1",0.00581569855862697,0.0621826026560605,0.0642181583945391,0.0964277213080096,0
"COL10A1",0.00567976730602688,0.0175052432742544,0.0287749986083491,0.158600002654913,
"CFD",0.0051339423635442,0.0389541464175995,0.0683484571643428,0.22385549260297,0
"SLC39A6",0.00462138138177566,0.0337075490893232,0.033066554768971,0.0735970966591394,0
"FABP4",0.00439694682160019,0.0102214508881443,0.0270220363318379,0.0410679556288829,0
"PPP1R3C",0.00416827976577427,0.0389471215914171,0.0825573800917148,0.0886712616496942,0
"KRT23",0.00414429274450624,0.0572577641352842,0.0140721976050621,0.089064163229036,0
"TPSAB1",0.00357850597049657,0.0437339125273043,0.0629756907403175,0.0204016019695884,
"LAMP5",0.00282815263388972,0.0153802968450732,0.0140911872500228,0.0360364845183659,0
"TPSG1",0.0026872306834705,0.0559600034605319,0.0821578642503656,0.151519043438519,0
"DUSP4",0.00256658056369279,0.0277901239438064,0.0992899331082937,0.0460141887947855,0
"SFRP4",0.00110193744071987,0.0246723255881858,0.0512045228134847,0.065741143064339,0
"COMP",0,0.0379684757773188,0.0046102245719464,0.0869436045738557,0
"ARNT2",,1,0.59729533575415,0.417466730320208,8248.666667
"MAZ",,0.981979293664974,0.926658005780869,0.959791573403372,8871.333333
"EGR1",,0.873116455724946,1,0.690129601494668,7235.833333
"INSM1",,0.760711908130022,0.707123659220166,0.240673358700892,0
"KLF5",,0.741393010288425,0.525452803139794,0.695242299541917,0
"ETV4",,0.679926026086009,0.602178492765951,0.535780476873363,0
"ZNF423",,0.644707239155715,0.345162371708114,0.385173832016254,0
"ZFHX3",,0.628807495189315,0.283652459262876,0.182948076960507,0
"BCL11A",,0.622355285309721,0.874558461996425,0.265694734642882,0
"BHLHE41",,0.610947729481508,0.53931941711806,0.350573524912821,0
"NR2F6",,0.608815665257173,0.725650015766547,0.479044593185733,0
"GLI2",,0.589752037535755,0.509990897109077,0.329244595841523,0
"EGR3",,0.579007763165346,0.536874497496551,0.483450194036197,0
"RUNX2",,0.576171928362383,0.456459957237828,0.469782837707831,0
"HIC1",,0.57347363321627,0.55209470359816,0.401473214938649,0
"EHF",,0.544743953509546,0.417804855459463,0.283958093882629,0
"ELK4",,0.529685011850585,0.56029250629442,0.435673999883465,0
"ZIC3",,0.524669258745897,0.47896032474891,0.696789098822582,
"NR1I3",,0.502944269502917,0.49266143695403,0.258557266929898,0
"SREBF1",,0.487661041334157,0.509614464750563,0.420001719518725,5731
"TBX5",,0.452369294169116,0.409765613303923,0.273579119679097,0
"TCF7L1",,0.440867880495408,0.618573528355808,0.252394103637598,0
"ZBTB6",,0.43668803182064,0.506813107663947,0.482526373546047,0
"SBNO2",,0.421287472274867,0.225319300257928,0.109563691580071,0
"PITX2",,0.415227527963689,0.373039863338578,0.434064796407876,0
"C1orf116",,0.409590760270158,0.199722987684054,0.213883192716689,0
"ZBTB33",,0.394033287240905,0.341983572158265,0.320204911667495,0
"NFATC4",,0.393496842670557,0.316373843321716,0.271062719649641,0
"NR3C2",,0.383032255246774,0.341898671561649,0.436443436841311,0
"HEY1",,0.379758695315903,0.34686605576692,0.324166756513379,0
"NKX3-1",,0.379461448571357,0.398833249933089,0.298272913868904,0
"UNC119",,0.356887457611166,0.169669588038776,0.125135358469981,0
"GCM2",,0.356738054206547,0.357020042801548,0.323045124068232,
"HOXC10",,0.356049666591387,0.358963173478937,0.292381210435366,0
"SOX2",,0.348821705473922,0.495077193039301,0.311405533580164,0
