"gene","h_cent"
"PSMC6",0
"PSMD1",0
"PSMD12",0
"PSMD13",0
"PSMD14",0
"PSMD2",0
"PSMD6",0
"PSMD9",0
"PSME3",0
"PSME4",0
"PSMF1",0
"PTBP2",0
"PTDSS1",0
"PTER",0
"PTGER3",0
"PTGFR",0
"PTGR2 /// ZNF410",0
"PTP4A1",0
"PTP4A2",0
"PTPN14",0
"PTPN18",0
"PTPN22",0
"PTPN4",0
"PTPRC",0
"PTPRE",0
"PTPRK",0
"PTPRO",0
"PTPRR",0
"PTPRZ1",0
"PXDC1",0
"PXMP2",0
"PXN",0
"PYGL",0
"PYROXD1",0
"PYY",0
"PYY2",0
"QPCT",0
"QPCTL",0
"R3HDM1",0
"RAB17",0
"RAB21",0
"RAB3B",0
"RAB3GAP1",0
"RAB3GAP2",0
"RAB4A /// SPHAR",0
"RAB5A",0
"RABAC1",0
"RABEP1",0
"RABEP2",0
"RABL2A /// RABL2B",0
"RABL3",0
"RAD23B",0
"RAD51B",0
"RAD51C",0
"RAD54B",0
"RAD54L",0
"RAG2",0
"RAI2",0
"RALGAPA1",0
"RALGPS2",0
"RALY",0
"RANBP17",0
"RANGAP1",0
"RAP1B",0
"RAP1GDS1",0
"RAPGEF2",0
"RAPGEF3",0
"RAPGEF4",0
"RARS",0
"RASA1",0
"RASA2",0
"RASGRP1",0
"RASGRP2",0
"RASSF4",0
"RASSF7",0
"RASSF8",0
"RB1",0
"RBBP4",0
"RBBP4P4 /// RBBP4P4",0
"RBBP6",0
"RBBP8",0
"RBBP9",0
"RBL1",0
"RBL2",0
"RBM12B",0
"RBM12B-AS1",0
"RBM15",0
"RBM17",0
"RBM22",0
"RBM34",0
"RBM41",0
"RBM4B",0
"RBM6",0
"RCAN1",0
"RCBTB1",0
"RCBTB2",0
"RCHY1",0
"RCN1",0
"RCOR1",0
"RCOR3",0
"RECQL4",0
"REEP1",0
"RENBP",0
"REPIN1",0
"REPS1",0
"REPS2",0
"RERGL",0
"RETSAT",0
"REXO2",0
"RGL2",0
"RGS1",0
"RGS10",0
"RGS12",0
"RGS2",0
"RGS5",0
"RGS6",0
"RGS7",0
"RHCG",0
"RHEB",0
"RHOC",0
"RHOF",0
"RHOG",0
"RIC3",0
"RIC8B",0
"RIMS1",0
"RIMS2",0
"RING1",0
"RIOK3",0
"RIT1",0
"RITA1",0
"RLN1",0
"RLN2",0
"RMDN3",0
"RNASE4",0
"RNASEH1",0
"RNASEL",0
"RNASET2",0
"RND3",0
"RNF103",0
"RNF121",0
"RNF125",0
"RNF13",0
"RNF130",0
"RNF139",0
"RNF19A",0
"RNF216",0
"RNF25",0
"RNF32",0
"RNF38",0
"RNLS",0
"ROCK1",0
"ROGDI",0
"ROR2",0
"RPA1",0
"RPA2",0
"RPA3",0
"RPAP1",0
"RPGR",0
"RPGRIP1",0
"RPGRIP1L",0
"RPH3AL",0
"RPL10L",0
"RPL19",0
"RPL21 /// RPL21P28 /// SNORA27 /// SNORD102",0
"RPL23 /// SNORA21",0
"RPL24",0
"RPL27AP /// RPL27AP",0
"RPL30",0
"RPL34",0
"RPL7",0
"RPL7A /// SNORD24 /// SNORD36A /// SNORD36B",0
"RPLP0",0
"RPP14",0
"RPP25",0
"RPS17",0
"RPS3",0
"RPS4X",0
"RPS4XP2 /// RPS4XP2",0
"RPS4XP3 /// RPS4XP3",0
"RPS6KA4",0
"RPS6KB1",0
"RSF1",0
"RSRC2",0
"RTN2",0
"RTN4",0
"RTP4",0
"RUFY1",0
"RUSC1",0
"RYR3",0
"S100A11P1 /// S100A11P1",0
"S100A4",0
"S100A8",0
"S1PR1",0
"SACS",0
"SALL2",0
"SAMD4B",0
"SAMD9",0
"SAMHD1",0
"SAMSN1",0
"SARS2",0
"SART3",0
"SBNO1",0
"SCAF11",0
"SCAF4",0
"SCAMP1",0
"SCAMP3",0
"SCAP",0
"SCG5",0
"SCMH1",0
"SCN2A",0
"SCN2B",0
"SCN3A",0
"SCN3B",0
"SCN7A",0
"SCN9A",0
"SCYL2",0
"SCYL3",0
"SDCBP",0
"SDHC",0
"SDR39U1",0
"SEC22A",0
"SEC22B",0
"SEC23A",0
"SEC63",0
"SECISBP2",0
"SECISBP2L",0
"SEL1L",0
"SELE",0
"SELL",0
"SELP",0
"SEMA3A",0
"SEMA3E",0
"SEMA4G",0
"SENP3",0
"SENP6",0
"SERGEF",0
"SERHL /// SERHL2",0
"SERHL2",0
"SERINC3",0
"SERINC5",0
"SERPINA4",0
"SERPINA5",0
"SERPINB2",0
"SERPINB5",0
"SERPINB7",0
"SERPINB8",0
"SERPINE1",0
"SERPING1",0
"SERPINH1",0
"SERPINI1",0
"SETDB1",0
"SEZ6L",0
"SF3A1",0
"SF3B2",0
"SFRP4",0
"SFXN3",0
"SGCE",0
"SGCG",0
"SGMS1",0
"SH2B1",0
"SHBG",0
"SHCBP1",0
"SHOC2",0
"SHROOM2",0
"SIDT1",0
"SIDT2",0
"SIK2",0
"SIRT1",0
"SIT1",0
"SKAP1",0
"SKAP2",0
"SLC11A1",0
"SLC11A2",0
"SLC12A9",0
"SLC13A3",0
"SLC14A1",0
"SLC16A10",0
"SLC17A7",0
"SLC19A1",0
"SLC19A3",0
"SLC1A2",0
"SLC22A1",0
"SLC22A18",0
"SLC25A11",0
"SLC25A22",0
"SLC25A32",0
"SLC25A36",0
"SLC25A38",0
"SLC25A46",0
"SLC25A5",0
"SLC26A3",0
"SLC26A4",0
"SLC2A14 /// SLC2A3",0
"SLC2A4",0
"SLC30A9",0
"SLC34A2",0
"SLC35A1",0
"SLC35A2",0
"SLC35B1",0
"SLC35F5",0
"SLC38A10",0
"SLC38A2",0
"SLC38A6",0
"SLC38A7",0
"SLC39A1",0
"SLC39A6",0
"SLC39A8",0
"SLC43A1",0
"SLC43A3",0
"SLC46A3",0
"SLC48A1",0
"SLC4A1AP",0
"SLC4A4",0
"SLC4A5",0
"SLC4A8",0
"SLC5A1",0
"SLC6A1",0
"SLC7A11",0
"SLC7A5",0
"SLC7A7",0
"SLC7A8",0
"SLC8A1",0
"SLC9A1",0
"SLC9A2",0
"SLCO2A1",0
"SLCO2B1",0
"SLFN12",0
"SLPI",0
"SMAD5",0
"SMARCA5",0
"SMARCAL1",0
"SMARCD1",0
"SMARCE1",0
"SMC1A",0
"SMC4",0
"SMG5",0
"SMTN",0
"SMURF1",0
"SNAPC3",0
"SND1",0
"SNPH",0
"SNRPD1",0
"SNRPD2",0
"SNRPN /// SNURF",0
"SNX11",0
"SNX15",0
"SNX16",0
"SNX5",0
"SOAT1",0
"SOCS6",0
"SP100",0
"SP110",0
"SPAG5",0
"SPAG7",0
"SPAG9",0
"SPATA20",0
"SPATA5L1",0
"SPC25",0
"SPDL1",0
"SPDYE2",0
"SPG11",0
"SPIN2A",0
"SPOCK1",0
"SPOCK2",0
"SPP1",0
"SPRR1B",0
"SPTBN2",0
"SPTLC1",0
"SPTLC3",0
"SPX",0
"SREK1",0
"SRGAP2 /// SRGAP2B /// SRGAP2C",0
"SRPX2",0
"SRRD",0
"SRSF4",0
"SRSF6",0
"SSPN",0
"SSR1",0
"SSR4",0
"ST7L",0
"STAG2",0
"STAP2",0
"STAU1",0
"STEAP4",0
"STK10",0
"STK17A",0
"STK19",0
"STMN1",0
"STMN2",0
"STOML1",0
"STOML2",0
"STON1",0
"STRA6",0
"STRN3",0
"STX17",0
"STX18",0
"STX4",0
"STX8",0
"STXBP1",0
"STXBP3",0
"SUCLA2",0
"SUCLG1",0
"SUCO",0
"SULT1A1",0
"SULT1C2",0
"SUPT20H",0
"SUPT3H",0
"SUSD5",0
"SUV39H2",0
"SWAP70",0
"SYF2",0
"SYK",0
"SYNC",0
"SYNJ2BP /// SYNJ2BP-COX16",0
"SYNPO",0
"SYNRG",0
"SYPL1",0
"SYT1",0
"SYT13",0
"SYT5",0
"TAB2",0
"TAF15",0
"TAF1A",0
"TAF1B",0
"TAF7L",0
"TANC2",0
"TANK",0
"TAOK1",0
"TAOK3",0
"TAP2",0
"TAPBPL",0
"TAS2R10",0
"TAS2R14",0
"TASP1",0
"TBC1D1",0
"TBC1D2B",0
"TBC1D30",0
"TBC1D5",0
"TBCA",0
"TBKBP1",0
"TBPL1",0
"TBXA2R",0
"TBXAS1",0
"TCEAL4",0
"TCERG1",0
"TCP11L1",0
"TDG",0
"TDRD3",0
"TDRKH",0
"TEC",0
"TEK",0
"TERF1",0
"TESK1",0
"TESK2",0
"TESPA1",0
"TEX10",0
"TEX14",0
"TF",0
"TFF3",0
"TFG",0
"TFPI",0
"TFR2",0
"TGDS",0
"TGFBR1",0
"TGM2",0
"TGM5",0
"TGS1",0
"THADA",0
"THAP7",0
"THBS4",0
"THEM6",0
"THG1L",0
"THOC5",0
"THPO",0
"THRAP3",0
"THSD7A",0
"TIAL1",0
"TIMM17B",0
"TIMM50",0
"TIMM9",0
"TIPIN",0
"TKT",0
"TLE6",0
"TLR1",0
"TLR2",0
"TLR3",0
"TLR5",0
"TLR6",0
"TM7SF3",0
"TM9SF2",0
"TM9SF4",0
"TMA16",0
"TMBIM4",0
"TMED10",0
"TMEM100",0
"TMEM134",0
"TMEM143",0
"TMEM177",0
"TMEM184C",0
"TMEM19",0
"TMEM2",0
"TMEM214",0
"TMEM260",0
"TMEM30B",0
"TMEM33",0
"TMEM38B",0
"TMEM39B",0
"TMEM45A",0
"TMEM51",0
"TMEM59",0
"TMEM63A",0
"TMF1",0
"TMLHE",0
"TMOD3",0
"TMPO",0
"TMPRSS2",0
"TMPRSS4",0
"TMPRSS5",0
"TMSB15A /// TMSB15B",0
"TMUB2",0
"TMX1",0
"TNC",0
"TNFAIP3",0
"TNFAIP6",0
"TNFAIP8",0
"TNFSF10",0
"TNFSF18",0
"TNFSF4",0
"TNFSF8",0
"TNIK",0
"TNNI1",0
"TNNI2",0
"TNNT1",0
"TNNT2",0
"TNS1",0
"TOP2A",0
"TOP2B",0
"TOP3B",0
"TOR1A",0
"TOR3A",0
"TPK1",0
"TPM1",0
"TPO",0
"TPP1",0
"TPP2",0
"TPR",0
"TRADD",0
"TRAF2",0
"TRAF3IP2",0
"TRAIP",0
"TRAM1",0
"TRAPPC8",0
"TREM1",0
"TREM2",0
"TRIB1",0
"TRIM13",0
"TRIM16",0
"TRIM25",0
"TRIM29",0
"TRIM31",0
"TRIM34 /// TRIM6-TRIM34",0
"TRIM66",0
"TRIP10",0
"TRIP4",0
"TRIT1",0
"TRMT44",0
"TRNAU1AP",0
"TRO",0
"TROVE2",0
"TRPC1",0
"TRPC4",0
"TSC1",0
"TSEN34",0
"TSG101",0
"TSGA10",0
"TSPAN1",0
"TSPAN3",0
"TSPAN6",0
"TSPAN8",0
"TSSC4",0
"TST",0
"TTC1",0
"TTC13",0
"TTC17",0
"TTC19",0
"TTC22",0
"TTC23",0
"TTC27",0
"TTC28",0
"TTC3 /// TTC3P1",0
"TTC33",0
"TTC37",0
"TTF1",0
"TTI1",0
"TTI2",0
"TTK",0
"TTLL5",0
"TTN",0
"TUBA1A",0
"TUBA1C",0
"TUBA4A",0
"TUBA4B",0
"TUBA8",0
"TUBB7P",0
"TUBBP5",0
"TUBG2",0
"TWISTNB",0
"TXLNG",0
"TXNDC15",0
"TXNIP",0
"TXNRD1",0
"TXNRD2",0
"TYRO3",0
"TYRP1",0
"UBA1",0
"UBAC1",0
"UBB",0
"UBBP2 /// UBBP2",0
"UBC",0
"UBE2A",0
"UBE2D1",0
"UBE2D3",0
"UBE2E3",0
"UBE2G1",0
"UBE2H",0
"UBE2L3",0
"UBE2V1P9 /// UBE2V1P9",0
"UBE2V2",0
"UBE2W",0
"UBE3A",0
"UBN1",0
"UBR4",0
"UBXN1",0
"UBXN4",0
"UCHL1",0
"UCHL3",0
"UCHL5",0
"UCP3",0
"UGGT2",0
"UGT2B4",0
"UHRF1BP1L",0
"UNC119",0
"UNC13B",0
"UNC45A",0
"UPF3B",0
"UPK1A",0
"UPK2",0
"UROD",0
"USO1",0
"USP1",0
"USP10",0
"USP21",0
"USP22",0
"USP24",0
"USP25",0
"USP32",0
"UTP14A",0
"UTP20",0
"UXS1",0
"UXT",0
"VAMP3",0
"VAPB",0
"VASH2",0
"VASP",0
"VAV3",0
"VBP1",0
"VCAM1",0
"VCAN",0
"VDAC2",0
"VDAC3",0
"VEZF1",0
"VGLL1",0
"VIM",0
"VIPR1",0
"VNN1",0
"VNN2",0
"VPS13A",0
"VPS13B",0
"VPS13C",0
"VPS26A",0
"VPS28",0
"VPS33B",0
"VPS39",0
"VPS41",0
"VPS45",0
"VPS51",0
"VPS52",0
"VPS53",0
"VRK1",0
"VRK3",0
"VSNL1",0
"VTI1B",0
"VWA5A",0
"WAS",0
"WASF1",0
"WBP11",0
"WDR25",0
"WDR45",0
"WDR46",0
"WDR48",0
"WDR5B",0
"WDR73",0
"WDR74",0
"WDTC1",0
"WHAMMP2 /// WHAMMP3",0
"WIPF1",0
"WIPF2",0
"WIPI1",0
"WNT2B",0
"WNT4",0
"WNT5B",0
"WRAP73",0
"WSB1",0
"WWTR1",0
"XDH",0
"XPC",0
"XPO7",0
"XPOT",0
"XRCC2",0
"XRCC4",0
"XRCC5",0
"XYLB",0
"YAF2",0
"YBX3",0
"YIPF3",0
"YIPF4",0
"YLPM1",0
"YPEL5",0
"YTHDC1",0
"YTHDF2",0
"YTHDF3",0
"YWHAB",0
"YWHAE",0
"ZBTB17",0
"ZBTB40",0
"ZBTB5",0
"ZC2HC1A",0
"ZC2HC1C",0
"ZC3H13",0
"ZCCHC4",0
"ZDHHC7",0
"ZEB2",0
"ZFAND1",0
"ZFAND3",0
"ZFAND6",0
"ZFPL1",0
"ZFYVE26",0
"ZFYVE9",0
"ZHX3",0
"ZKSCAN1",0
"ZKSCAN4",0
"ZKSCAN5",0
"ZKSCAN8",0
"ZMAT4",0
"ZMYM1",0
"ZMYM2",0
"ZMYM4",0
"ZMYM5",0
"ZMYND8",0
"ZNF106",0
"ZNF117",0
"ZNF124",0
"ZNF132",0
"ZNF136",0
"ZNF140",0
"ZNF146",0
"ZNF177 /// ZNF559-ZNF177",0
"ZNF205",0
"ZNF207",0
"ZNF217",0
"ZNF225",0
"ZNF226",0
"ZNF227",0
"ZNF234",0
"ZNF266",0
"ZNF267",0
"ZNF286A",0
"ZNF287",0
"ZNF302",0
"ZNF318",0
"ZNF335",0
"ZNF33B",0
"ZNF35",0
"ZNF394",0
"ZNF408",0
"ZNF426",0
"ZNF430",0
"ZNF432",0
"ZNF442",0
"ZNF468",0
"ZNF507",0
"ZNF510",0
"ZNF587",0
"ZNF609",0
"ZNF611",0
"ZNF629",0
"ZNF665",0
"ZNF669",0
"ZNF670 /// ZNF670-ZNF695 /// ZNF695",0
"ZNF675",0
"ZNF692",0
"ZNF7",0
"ZNF702P",0
"ZNF711",0
"ZNF717",0
"ZNF747",0
"ZNF75D",0
"ZNF76",0
"ZNF767P",0
"ZNF780A /// ZNF780B",0
"ZNF83",0
"ZNF85",0
"ZNHIT3",0
"ZNHIT6",0
"ZSCAN26",0
"ZSCAN31",0
"ZWILCH",0
"AAMDC",0
"ABCB4",0
"ABCB9",0
"ABHD6",0
"ABL2",0
"ABT1",0
"AC005838.2",0
"ACAD8",0
"ACAP2",0
"ACBD3",0
"ACKR3",0
"ACPP",0
"ACTR6",0
"ADAM21",0
"ADAM22",0
"ADAMTS8",0
"ADK",0
"ADPGK",0
"AFF4",0
"AGBL5",0
"AGR2",0
"AHCY",0
"AHSA1",0
"AIP",0
"AKAP10",0
"AKAP8L",0
"AKR1C4",0
"ALDH18A1",0
"ALDH3B2",0
"ALOX12P2",0
"AMACR",0
"AMD1",0
"ANAPC15",0
"ANKEF1",0
"ANKRD26",0
"ANKRD28",0
"ANKRD49",0
"ANKS1A",0
"ANXA3",0
"AP1S2",0
"APOD",0
"APOF",0
"APOL6",0
"ARF3",0
"ARFIP1",0
"ARHGAP12",0
"ARHGAP6",0
"ARHGAP8 /// PRR5-ARHGAP8",0
"ARHGEF10L",0
"ARHGEF38",0
"ARID4B",0
"ARMCX1",0
"ARMCX3",0
"ASB1",0
"ASPM",0
"ASPSCR1",0
"ATAD2B",0
"ATAD5",0
"ATG10",0
"ATG3",0
"ATP5S",0
"ATP6V1C1",0
"ATP6V1G2",0
"ATP6V1G2-DDX39B /// DDX39B /// SNORD84",0
"ATP8A1",0
"ATXN3",0
"AVL9",0
"B4GALT6",0
"BAP1",0
"BARD1",0
"BBS4",0
"BCL2L1",0
"BCL2L2-PABPN1 /// PABPN1",0
"BCR",0
"BEX1",0
"BIRC3",0
"BMP5",0
"BMPR2",0
"BNC1",0
"BRINP2",0
"BTF3",0
"C10orf95",0
"C11orf58",0
"C14orf132",0
"C17orf80",0
"C19orf53",0
"C1QB",0
"C2CD5",0
"C5AR2",0
"C5orf22",0
"C5orf30",0
"C6orf62",0
"CACNB2",0
"CALCR",0
"CAPN7",0
"CAPRIN2",0
"CASP1",0
"CASP6",0
"CATSPERB",0
"CAV1",0
"CBFA2T2",0
"CCDC102B",0
"CCDC130",0
"CCDC170",0
"CCDC59",0
"CCDC69",0
"CCDC93",0
"CCL14 /// CCL15-CCL14",0
"CCL18",0
"CCL20",0
"CCL21",0
"CCNE1",0
"CCNF",0
"CCNG1",0
"CCNG2",0
"CCNI",0
"CCNK",0
"CCR8",0
"CCT2",0
"CCT6B",0
"CD160",0
"CD1E",0
"CDH4",0
"CDK7",0
"CDKAL1",0
"CDKL3",0
"CDT1",0
"CEACAM21",0
"CEACAM6",0
"CELF1",0
"CENPA",0
"CENPE",0
"CEP152",0
"CEP41",0
"CGA",0
"CH25H",0
"CHCHD3",0
"CHI3L2",0
"CHORDC1",0
"CHRNA5",0
"CIAPIN1",0
"CIR1",0
"CIZ1",0
"CLDN14",0
"CLDND1",0
"CLEC4A",0
"CLIC5",0
"CLSTN1",0
"CMC2",0
"CNIH1",0
"CNTN1",0
"COIL",0
"COL10A1",0
"COL15A1",0
"COL4A1",0
"COMMD3",0
"COPS5",0
"COX11",0
"COX20",0
"COX6A1",0
"CPT2",0
"CRIPT",0
"CRTAC1",0
"CRYBB2",0
"CRYZ",0
"CSAG2 /// CSAG3",0
"CSNK1G2",0
"CSNK1G3",0
"CTAGE1",0
"CTAGE15 /// CTAGE4 /// CTAGE8 /// CTAGE9",0
"CTAGE4 /// CTAGE8 /// CTAGE9",0
"CTNNAL1",0
"CTSH",0
"CUTC",0
"CWF19L1",0
"CXCL10",0
"CXCL13",0
"CXCL8",0
"CYB561",0
"CYB5R2",0
"CYB5R4",0
"CYBB",0
"CYLD",0
"CYP2C8",0
"CYP3A5",0
"DAZAP2",0
"DCHS2",0
"DCK",0
"DCP2",0
"DCTD",0
"DCTN2",0
"DCTN3",0
"DCX",0
"DDX17",0
"DDX31",0
"DDX39A",0
"DDX46",0
"DDX6",0
"DECR1",0
"DERA",0
"DGCR8 /// MIR1306",0
"DGKI",0
"DHRS2",0
"DHX29",0
"DHX40",0
"DHX58",0
"DIAPH2-AS1",0
"DIAPH3",0
"DICER1",0
"DIRAS3",0
"DLK2",0
"DNAJB2",0
"DNAJC10",0
"DNAJC28",0
"DNAJC4",0
"DNASE2",0
"DPT",0
"DPY19L2P2",0
"DPYD",0
"DRG1",0
"DRP2",0
"DSTNP1 /// DSTNP1",0
"DUOX2",0
"DUS4L",0
"DUSP12",0
"DZIP1",0
"EBLN2",0
"ECH1",0
"ECM2",0
"ECT2",0
"EED",0
"EEF1E1",0
"EFCAB11",0
"EHD2",0
"EHD4",0
"EIF2AK2",0
"EIF2D",0
"EIF2S3",0
"EIF3H",0
"EIF3J",0
"EIF3M",0
"EIF5",0
"EIF5B",0
"ELAC1",0
"ELL3",0
"ELN",0
"ELOVL4",0
"EMC3",0
"EMCN",0
"EMP3",0
"ENG",0
"ENGASE",0
"ENTPD1",0
"EPCAM",0
"EPHA1",0
"EPHX3",0
"ERAP1",0
"ERH",0
"ERI3",0
"ERMP1",0
"ETNK1",0
"EVI2A",0
"EXOC5",0
"F11R",0
"F5",0
"FABP5",0
"FAM120A",0
"FAM3A",0
"FAR2",0
"FARS2",0
"FARSA",0
"FASTKD5",0
"FAT1",0
"FAXDC2",0
"FBXO28",0
"FBXO7",0
"FBXW2",0
"FBXW4",0
"FCER1A",0
"FDPSP5 /// FDPSP5",0
"FERMT1",0
"FERMT2",0
"FFAR2",0
"FGB",0
"FKBP11",0
"FKBP3",0
"FLRT1",0
"FLRT2 /// LOC100506718",0
"FLRT3",0
"FMO2",0
"FMO3",0
"FMO4",0
"FNDC4",0
"FOLR1",0
"FOLR2",0
"FPR2",0
"FRG1 /// LOC100289097 /// LOC101930278 /// LOC101930531",0
"FRMD4A",0
"FRMPD1",0
"FRS2",0
"FSBP /// RAD54B",0
"FSCN3",0
"FST",0
"FSTL4",0
"FURIN",0
"FUT6",0
"FUT9",0
"FZD3",0
"GAL3ST1",0
"GALNT3",0
"GAS6",0
"GATAD1",0
"GCNT4",0
"GEMIN8",0
"GGNBP2",0
"GIMAP6",0
"GIT2",0
"GJA1",0
"GLA",0
"GLMN",0
"GMPR",0
"GNA12",0
"GNB3",0
"GOLGA5",0
"GOLGB1",0
"GPD2",0
"GPM6B",0
"GPNMB",0
"GPR1",0
"GPR21",0
"GPR65",0
"GPR68",0
"GRAP2",0
"GRB2",0
"GRK6",0
"GSTA4",0
"GTF2A1L /// STON1-GTF2A1L",0
"GTF2F1",0
"GTF2IRD1",0
"GUCY1B2",0
"GULP1",0
"GYS1",0
"HABP2",0
"HAP1",0
"HBB",0
"HDDC2",0
"HEATR1",0
"HEG1",0
"HELLS",0
"HEPH",0
"HERC4",0
"HFE",0
"HIF3A",0
"HIPK1",0
"HIST1H2BD",0
"HK3",0
"HLA-DOA",0
"HLA-DQA1",0
"HLCS",0
"HMGB2",0
"HMGCS1",0
"HMGN3",0
"HMGXB4",0
"HNRNPAB",0
"HNRNPH2 /// RPL36A-HNRNPH2",0
"HNRNPH3",0
"HOMER1",0
"HOOK1",0
"HOXC4",0
"HSD11B1",0
"HSD17B1",0
"HSD17B10",0
"HSPA4L",0
"IFI44",0
"IFI44L",0
"IFNGR1",0
"IFNGR2",0
"IFT88",0
"IGF1",0
"IGF2BP2",0
"IL10RB",0
"IL17RC",0
"IL18RAP",0
"IL1RL1",0
"IL24",0
"IL2RA",0
"IL7",0
"ILKAP",0
"INO80B",0
"INTS7",0
"ITGA5",0
"IVNS1ABP",0
"JADE3",0
"JMJD1C",0
"KCNB1",0
"KCND2",0
"KCNE2",0
"KCNJ14",0
"KCNJ15",0
"KCNJ2",0
"KCNJ3",0
"KCNJ5",0
"KCNJ8",0
"KCNK5",0
"KCTD3",0
"KDELC1",0
"KEL",0
"KIAA0408",0
"KIF13A",0
"KIF18A",0
"KIF24",0
"KIF25",0
"KIF2A",0
"KIF3C",0
"KIZ",0
"KLHDC4",0
"KLHL28",0
"KLHL41",0
"KLKB1",0
"KLRC1 /// KLRC2",0
"KLRC3",0
"KLRC4",0
"KLRC4-KLRK1 /// KLRK1",0
"KLRD1",0
"KLRF1",0
"KPNA1",0
"KRR1",0
"KRT10",0
"KRT5",0
"KSR1",0
"KYNU",0
"LAMA3",0
"LAMTOR5",0
"LANCL2",0
"LATS1",0
"LDLR",0
"LGR5",0
"LIAS",0
"LIFR",0
"LILRB3",0
"LIN7A",0
"LINC00963",0
"LINC01260",0
"LMAN1",0
"LMCD1",0
"LMO1",0
"LOXL1",0
"LPCAT3",0
"LRCH4",0
"LRP1B",0
"LRPPRC",0
"LRRC17",0
"LRRC37A2 /// LRRC37A4P",0
"LRRC6",0
"LSM7",0
"LUZP2",0
"LY75",0
"LY96",0
"LYN",0
"MAGEL2",0
"MANEA",0
"MAP2K5",0
"MAP3K10",0
"MAP3K2",0
"MAP3K7",0
"MARCKS",0
"MARK4",0
"MBTPS2",0
"MCM5",0
"MCM9",0
"MCPH1",0
"MDFIC",0
"ME3",0
"MED23",0
"MED27",0
"MEFV",0
"MEST",0
"METAP2",0
"METTL2A /// METTL2B",0
"MFAP3",0
"MFHAS1",0
"MIA3",0
"MID2",0
"MIEF1",0
"MIPEP",0
"MKRN3",0
"MLF2",0
"MMP11",0
"MMP28",0
"MMRN1",0
"MN1",0
"MNAT1",0
"MOB1A",0
"MOSPD1",0
"MOXD1",0
"MPZL1",0
"MR1",0
"MRPL13",0
"MRPL22",0
"MRPL48",0
"MRPS14",0
"MRPS33",0
"MRPS35",0
"MRS2",0
"MS4A1",0
"MS4A6A",0
"MSRA",0
"MSRB2",0
"MTDH",0
"MTERF1",0
"MTERF3",0
"MTM1",0
"MYBPC1",0
"MYL12A",0
"MYLK",0
"MYO10",0
"MYO6",0
"MYOM2",0
"NAA15",0
"NAPG",0
"NARFL",0
"NBPF1",0
"NCBP2",0
"NCK1",0
"NCKAP1L",0
"NCOA1",0
"NCOA4",0
"NDRG3",0
"NDUFA2",0
"NDUFAF1",0
"NDUFAF7",0
"NDUFB1",0
"NDUFB3",0
"NDUFS4",0
"NEK2",0
"NET1",0
"NFE2L3",0
"NFKBIL1",0
"NFU1",0
"NINJ1",0
"NKIRAS2",0
"NLE1",0
"NLK",0
"NME5",0
"NOTCH2",0
"NOX1",0
"NPL",0
"NSUN3",0
"NSUN5",0
"NT5DC3",0
"NUDT4",0
"NUP160",0
"NUP43",0
"NUP88",0
"NUPL2",0
"NXT2",0
"ODAM",0
"OFD1",0
"OGN",0
"OLFML1",0
"OR7E47P",0
"OVOL2",0
"OXA1L",0
"OXTR",0
"PAK3",0
"PARD3",0
"PART1",0
"PCDH17",0
"PCDHB13",0
"PCDHGA11 /// PCDHGC3",0
"PCDHGA9",0
"PCLO",0
"PDCD2",0
"PDCL",0
"PDE3A",0
"PDE5A",0
"PDIA4",0
"PDLIM3",0
"PDSS1",0
"PDSS2",0
"PDZRN4",0
"PEF1",0
"PEG3",0
"PELI1",0
"PES1",0
"PFDN4",0
"PGAP1",0
"PIGF",0
"PITPNB",0
"PJA1",0
"PLA2G6",0
"PLAC1",0
"PLAC8",0
"PLCL2",0
"PLEKHA6",0
"PLEKHB2",0
"PLEKHO1",0
"PLK1",0
"PLK2",0
"PLSCR2",0
"PLXNC1",0
"PMEL",0
"PMM2",0
"PNRC1",0
"PNRC2",0
"POLM",0
"POP5",0
"POPDC3",0
"PPM1D",0
"PPP1R11",0
"PPP2CA",0
"PPP3CA",0
"PPWD1",0
"PQLC3",0
"PRDM10",0
"PRDM5",0
"PRDX6",0
"PRIM1",0
"PRKAB2",0
"PRKCH",0
"PRKD1",0
"PRKRA",0
"PROS1",0
"PRPF38B",0
"PRPF4",0
"PRRC2B",0
"PRRG4",0
"PRTN3",0
"PSIP1",0
"PSMA4",0
"PSMA7",0
"PSMC1",0
"PSMC2",0
"PSMG2",0
"PSPN",0
"PTEN",0
"PTPN2",0
"PTPRB",0
"PTPRG",0
"QSER1",0
"RAB15",0
"RAB26",0
"RAB27B",0
"RAB28",0
"RAB29",0
"RAB40A",0
"RAB7A",0
"RABGAP1",0
"RAC1",0
"RAD17",0
"RAD52",0
"RAI14",0
"RASAL1",0
"RASAL2",0
"RBKS",0
"RBM7",0
"RC3H1",0
"RCN2",0
"RELN",0
"RFC3",0
"RFPL1S",0
"RFPL3S",0
"RFXAP",0
"RGS13",0
"RHOT1",0
"RHOT2",0
"RIPK1",0
"RMDN1",0
"RNF14",0
"RNF141",0
"RNF167",0
"RNF4",0
"RNF6",0
"RNFT1",0
"RNPEP",0
"RORB",0
"RPAP2",0
"RPL10A",0
"RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C",0
"RPL18P10 /// RPL18P10",0
"RPL26L1",0
"RPL27A",0
"RPL29P7 /// RPL29P7",0
"RPL32",0
