,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
RTG2_input,23.98484793,23.23406882,36.79322311,40.34160961,25.7072814,57.87715234,47.48016038,57.98335061,24.42693527,33.00614658,29.20915471,57.6350374,55.03687285,9.859508205,45.33003179,31.14752515,36.78024112,29.51013942,16.88447945,36.05352161,58.3980517,54.64371871,52.01441733,38.85063133,79.79824694,20.70511424,53.68834887,34.32131038,37.31305893,29.4698187,38.15467532,56.70618564,4.597899339,34.04675655,22.16940858,11.13703921,25.98575306,7.229950762,29.46312464,49.36174819,37.29177202,34.50375921,15.92836805,35.8059818,52.98576203,70.37872008,57.31675696,4.19470773,36.01979973,21.62319783
RTG3_input,17.84893035,36.94095556,19.85275432,14.1789109,29.35050482,20.08842805,20.44597574,30.1875406,21.41369614,17.01283131,16.4529569,6.236895333,20.76862685,25.49365609,28.10728983,19.36453395,28.11808311,30.16062783,24.36011798,30.55661413,24.74728922,12.93416701,10.87261324,18.47775174,18.7756682,12.11938474,15.34562638,17.52582171,23.88350319,16.7909363,29.97069576,8.101605654,5.19512427,20.50188302,4.891070133,23.48612575,29.81702535,24.1715353,14.83538033,31.63116244,28.12708819,4.784720406,15.61264108,17.52502924,22.83161815,14.01128837,20.35262703,29.32591886,25.08688354,11.05453428
SDS3_input,47.01042839,36.51371669,26.40645115,12.14518753,34.54097029,35.34566835,16.50511633,44.03515996,29.62761257,34.39899648,9.250643454,19.39687104,28.89130125,35.49433959,13.39826644,20.99730036,39.16078013,23.16945566,14.23792372,3.244353955,39.76937671,30.18687098,18.33083949,33.31607539,41.32914395,41.65379091,41.97704222,42.91288097,23.11699684,35.56117324,13.07147636,24.30314478,25.30343943,12.0583032,47.56808318,13.81296588,50.0377516,15.59616657,23.77466812,48.18285889,19.88174953,45.91887463,31.6205033,37.39615756,22.07679269,33.88022707,47.53052578,31.89665934,43.06763716,16.57469892
SIP4_input,34.12113379,31.31465788,28.92949944,28.14511661,44.09194889,36.73183237,48.18654433,28.87804825,24.41415756,53.18810443,19.03965692,42.92511682,28.83339009,24.89998794,8.248345449,48.72882085,38.07826676,33.59290717,7.757814933,47.80722737,69.01507736,37.78123798,36.71977872,50.55824469,23.06616443,38.51234988,34.44000778,3.898892161,30.87781478,0.132351939,28.6802188,39.53921722,30.79272313,34.84439779,31.34244932,48.41592338,6.948953738,27.35639169,18.5147458,40.9389163,49.46648932,35.4029644,17.35095119,45.97213505,32.52323581,48.43041992,18.02786993,50.07549257,18.55938714,7.708193663
SKO1_input,44.51949236,26.70531215,65.88863922,45.62682644,56.21694037,41.27441951,37.31085778,35.6651941,27.93833317,26.27629726,47.86403747,9.936378549,14.07530906,64.28354182,36.84057498,59.66596058,62.73645335,47.4892724,46.07813691,29.53766633,2.646234866,64.16855767,42.98079514,41.14762754,43.20851531,44.6728244,42.91417197,51.8063138,52.91539358,42.0818246,60.12769021,67.14425114,6.685708753,17.69408303,64.19905584,13.44763072,28.00515709,27.42033316,46.12453405,44.53233441,57.23275275,64.21572716,43.35504153,29.0442464,50.95312217,43.19561783,22.88856012,37.72256639,17.98563639,28.41527879
SNF2_input,18.06532837,53.58540568,6.188981221,10.52031911,43.0712988,47.24886814,33.80638472,43.09703991,38.72250647,14.89282314,25.26116388,25.32386849,25.98237985,43.53382194,47.15219737,24.46512419,49.40972877,38.91579495,44.60908355,42.08669388,29.79302467,46.91763593,21.42612148,41.57288868,44.04561896,26.07947558,44.63786144,29.00361614,33.02651466,26.41667945,6.373025576,24.55734173,0.719785202,28.78622394,24.9073344,26.35826133,40.2707205,31.03560923,29.31376838,33.39751466,27.82416375,31.03834434,6.26E-01,18.61595093,18.55357293,20.47137194,27.4715482,41.59265884,36.75018551,9.138438125
SNF5_input,27.60194987,24.76501424,19.10588495,19.36313407,32.69549429,6.555650962,23.60787082,33.08787611,29.25369973,26.82477929,28.44014164,31.57294433,24.25153643,31.56140929,7.805767742,11.68906194,28.53000869,34.9304418,31.01714988,38.69172844,2.253562293,44.68474023,34.08939062,18.97961393,40.60358174,15.27607905,34.88949068,26.65384491,29.28741195,26.45100855,21.45107491,22.07937029,32.26641093,12.02610219,38.54709167,30.76621872,30.58788461,36.56206791,46.64293003,28.75209544,25.68824466,25.21258651,42.65966248,26.81251336,30.77525242,17.31129674,44.16859217,24.305135,45.14329707,43.71055402
SNF6_input,20.15789011,5.248250902,25.52628446,19.01877003,24.09275137,25.24049311,9.550372039,11.43924218,23.395164,23.3922708,25.39752322,22.64085032,19.31810718,12.49253759,15.20210311,22.24752485,44.28001882,13.05673604,21.3353563,24.58772818,30.36745141,9.604229945,3.131941632,33.65479423,28.15422473,32.9250641,14.65061759,29.80356856,10.35933165,18.70529345,37.29253251,19.63678699,18.29261807,8.28037852,32.3522491,3.973451482,21.32297874,32.10620539,26.7099886,35.41699072,13.35644312,18.61779844,14.11765873,13.20243655,17.06267308,1.713053885,25.70644516,13.54115576,10.18438131,14.30435796
SPT16_input,100.3015826,103.0655022,0.193375826,34.85042824,94.99686758,99.81029989,49.11026191,91.33246874,22.84296406,32.36344574,68.11595551,93.27500264,113.5347953,68.83136455,38.0003686,66.29788633,47.31485635,67.07659162,70.00448711,68.22371258,61.78161978,103.6517191,82.64364376,66.50059446,29.05583025,98.43028257,47.51040918,83.57202663,65.71893331,90.01285622,73.53404078,49.80731577,22.70728844,91.1700422,68.62099953,47.90913253,87.36382963,90.94791604,46.55699666,106.6729887,32.52350131,60.83049508,65.39791163,85.15435976,47.58242095,65.89707618,61.96611095,65.98239823,64.52091794,64.82430249
SPT21_input,71.16585103,43.21856978,69.09887302,48.78065398,42.09852112,19.75922009,34.92078378,46.57662775,56.89088781,17.81278917,48.31791919,41.87411166,20.1860456,51.46829841,56.90554462,5.933989834,46.08359611,27.45419684,44.69344775,21.11622696,46.17970274,12.75826987,12.57097016,42.96664908,56.02560835,32.36426423,32.9902552,43.50457264,32.17338931,26.36910813,39.60368316,64.31800862,12.41734564,57.39895578,64.04143866,24.92012509,74.7919254,65.19768678,68.30064644,40.26878414,49.02602406,60.91033132,47.13252674,39.86547187,44.7410936,61.54170696,38.56606175,55.85906566,27.82183038,31.94348338
SPT4_input,26.04400818,37.73135332,25.47633782,20.46779548,19.37127897,26.28196914,20.13310302,4.20308307,0.181539195,37.86269323,5.710615122,13.81329556,15.07253064,34.53527718,23.11797357,31.57979719,23.35583956,19.26503114,5.302331389,31.36727976,20.15267691,26.1894166,28.40187843,24.58256936,42.27888611,21.16097872,26.13882806,8.684706626,41.15797762,18.18606409,0.197783156,16.85015686,24.74947188,17.61048851,15.2610481,4.984982306,36.55991533,30.69519883,15.79148918,35.47083974,26.62100858,12.08336443,25.29974137,35.68059468,14.86467304,24.9765804,26.15282671,26.38213567,4.2289691,27.29216344
SPT5_input,14.09090555,17.6536274,23.901889,22.44215938,19.91839137,22.85987451,16.43791451,11.47194029,17.58846884,16.86363262,2.559696495,25.50372242,26.08169882,26.53778251,23.4010552,21.85176318,12.17273606,17.98766607,27.01164317,17.23873634,18.76155627,18.66885513,15.85516747,11.84872211,13.66553446,7.966162684,26.14297936,18.45155744,5.494555965,20.74904127,18.25947438,19.05220116,1.554992941,15.12782008,28.67064607,10.17529248,15.64361944,5.891849365,23.23370384,13.91744018,25.11078482,16.35191149,21.25933815,14.03756557,19.78172379,22.24250817,9.716788364,9.160899353,5.710634435,8.988393764
SPT6_input,27.47541143,21.34963771,2.340287425,17.51861572,24.62950973,40.15184768,19.6183756,7.923412194,18.52394856,26.65900827,13.9061075,35.83819797,32.92966497,34.60809664,27.20758811,27.90986411,9.661110014,37.92347947,45.55427809,26.15905729,24.67520352,29.69510074,23.39174688,46.52005961,25.14642462,50.37575743,31.5844367,8.2760866,40.30145979,21.13084916,38.1560472,23.23715868,37.30834054,27.52277857,29.77211514,34.5200194,24.81442147,46.51040371,15.93098886,12.36115946,46.75176232,15.09088652,42.08619425,38.33670897,14.31711345,30.75641945,42.06603561,38.05474045,22.03945685,2.400582306
SRB7_input,53.86802266,43.31229682,4.692905877,2.635642465,32.33348822,63.5545428,36.62438719,36.7893762,35.09165195,61.33338186,32.37203709,32.17426357,60.70240098,3.979858102,55.27041495,16.25285731,35.09021655,19.07101207,46.27694705,37.23143135,31.2273522,34.90588775,54.82309894,34.33686756,11.188307,16.03116739,32.58370162,41.87903545,28.27617891,36.92009268,41.40556596,45.2634748,38.04836688,39.32784486,28.79666146,28.71302863,22.66679924,33.7927702,34.68008372,36.98627726,13.99866045,51.62975516,35.4585403,28.49235839,52.02068821,33.06834428,37.81022515,2.045660024,11.02950455,35.04445915
SSN6_input,32.76776659,42.53185627,22.38593915,33.5058391,55.14038313,56.08466807,30.8298382,36.3073011,51.69772924,35.39489211,18.60568207,39.5170003,25.67214278,42.9608856,39.71440343,34.66679961,68.93395984,62.30608568,38.31691147,35.95919672,19.34383645,35.23387003,71.63375268,39.3069241,30.57786066,66.18001066,49.36646866,50.07245214,21.25403774,8.951855063,37.74765007,47.51660092,37.5311907,12.67299452,47.9574326,55.18683025,45.4639091,39.54236614,44.9245719,28.74777681,26.09248754,37.77033226,66.46957057,69.16870677,54.71838572,52.45829984,13.64054721,12.13502696,58.39665443,35.33054899
SUM1_input,3.588702088,13.68159912,58.60622402,61.8143094,56.97042122,62.5301943,28.07102327,43.82786253,33.65238143,38.59585932,40.27467061,31.14069325,33.27939779,41.73481101,37.42615402,32.28212806,14.42063078,48.95026502,28.91527977,56.34523866,25.05997107,58.51749772,41.81622827,72.52760246,33.85101917,32.89927514,65.47004241,18.9633144,17.43307787,30.61924598,14.27135469,40.71877052,38.56801885,5.040616085,67.37462997,59.38618768,52.95527344,44.68653844,33.28130282,41.84203538,58.99046931,11.31770377,43.21883901,65.97028465,54.10157321,62.5747867,65.59007428,69.95791295,45.93442672,42.93755891
SWI3_input,37.74575347,24.08251263,38.63157901,33.41116006,36.4129869,34.90537386,21.34601532,28.42773281,26.99746483,23.19230113,34.35175864,41.28232859,13.72902539,24.62112382,14.63172628,37.46266369,30.60456719,27.19175736,40.85263971,25.52897251,27.35837147,23.91708194,26.29957175,43.20515796,39.91203768,42.51878384,28.48675517,19.87518919,30.49212602,35.29288275,40.32576587,29.82700506,25.25764833,32.04783036,28.20376616,27.43036257,40.57586832,22.66576147,24.66363613,14.25660451,46.53248966,40.54039022,37.89527343,20.87392963,23.86294281,36.90842479,9.52365062,20.8681071,33.25009454,6.573683927
TAF90_input,15.71718406,39.43229863,24.13936029,28.21065811,31.43089518,11.39812328,1.462240697,8.914136146,19.32763313,37.40045577,11.60903626,20.53379565,28.80670319,18.00558709,11.39888939,27.91125033,26.91004931,34.68332164,1.034079342,24.56998663,32.1746269,15.73792859,33.138726,5.726511179,24.15437696,30.14292632,11.0559363,18.97320322,21.91070031,29.84452802,27.11375784,26.70718038,17.60751348,36.05081952,21.77173542,21.55948684,8.359615255,34.38564424,10.63300744,26.51501001,34.36365019,13.16191276,13.92639702,21.8602362,27.10999939,24.8551759,32.78451966,13.42252901,35.27613381,6.525240955
THI2_input,117.3931984,70.3313522,69.18631856,87.6934873,14.94417947,119.0098078,53.44977554,91.19905544,62.32816911,67.78635726,60.68512806,87.1052164,88.70765016,70.61979939,65.73913301,60.07541972,57.81962674,56.31261295,109.2560298,54.26311483,121.7154832,108.155248,74.61667882,67.07506546,64.09231211,96.83164263,128.0974728,40.57003959,13.8203654,44.28635163,102.7240367,61.19016689,29.53907393,21.70192694,110.5663558,53.2875189,92.96712756,82.85823514,59.33253487,87.36529615,30.20134089,100.7988949,71.72415086,96.11727445,63.48912809,94.2995691,108.8692644,64.65590816,74.30001429,51.69094373
TUP1_input,160.1706237,24.73339517,131.307052,158.4448177,109.5007144,192.0977088,163.9696149,87.6889102,99.16664537,112.3109033,117.2954453,145.0914701,136.9224678,97.87173275,158.9961008,56.29951632,70.95216459,150.2290521,180.0815018,2.507531228,56.51681843,102.2365903,103.6943412,170.1253595,60.05503912,206.4095102,86.18662094,135.7102908,168.364795,172.618221,85.38082014,114.9330904,95.3498072,164.8238432,130.6221119,159.2179918,110.3719008,112.1110639,75.24440539,126.9570588,224.8976117,178.0020243,114.1147035,129.3342066,106.8117972,146.1006296,60.48661778,113.8089204,170.3127572,109.9963131
UGA3_input,10.6059667,7.426176111,26.2533216,14.6062957,6.880263564,11.87927724,27.29774855,25.32276008,20.76958591,22.55136896,24.00603671,17.53446936,37.12709623,24.74191327,23.00647052,35.33204721,35.51144232,1.694675992,24.02863819,22.3590224,29.59493421,17.77432268,14.34850679,11.84079947,24.62898378,36.16968334,19.64290752,20.75914853,8.309885886,21.68833393,21.93405321,10.33863229,30.82545542,26.81540433,26.23298206,9.58997397,1.294225291,5.215747225,16.71319878,12.44968924,31.98303935,19.23931433,6.987867925,31.75902835,2.035093483,8.900501341,12.14148711,18.55293136,13.64656381,11.03779089
UME6_input,208.7106431,184.6435756,263.6491464,286.9058169,263.9974713,197.4692324,191.0334207,264.4031858,36.35251223,295.7833839,284.9004276,165.7416996,63.91909728,184.434284,223.6141212,38.29160755,131.7121013,195.7541169,47.80274555,178.2084419,192.2863569,199.7200066,194.4459229,207.4144558,91.7203115,198.6375294,314.7007604,88.12995688,263.9108296,227.2549279,193.9235896,229.1499372,172.6365983,125.8125638,131.7014935,173.5778394,170.6563429,175.6951051,187.0940156,296.7868989,167.2570948,67.22874416,204.8888437,271.0507152,275.8798605,218.3304835,279.7130949,62.64060749,251.7245142,163.4041674
XBP1_input,45.68127451,53.95098758,42.54545946,35.04144279,17.9728532,43.1899397,29.19284285,37.5426452,54.60894861,42.70501175,38.77486522,57.08432913,21.51458632,42.15250063,60.85874259,40.90474355,39.52622109,32.15852019,31.67569496,12.34942791,31.90684998,45.65020926,32.89321389,40.81871318,33.55204991,43.20075443,46.44966942,62.12594642,60.12673626,60.58527703,72.36956066,67.47951519,7.93335586,63.45120711,35.51438288,47.71838993,47.6504195,23.72256177,41.20334683,54.23102972,47.31561828,60.86799948,33.27335419,31.00990647,13.36726424,43.49391694,33.31784503,61.94460916,37.95370887,60.36703147
YAP6_input,33.81085685,8.018182235,16.82130372,26.41958259,23.14409201,29.20249406,38.25734718,14.33156101,14.64849166,22.23174664,8.386516904,28.81388815,33.5422824,23.69636676,23.43517376,11.72900732,36.6262034,32.09649635,19.37061444,22.88984165,38.57088458,23.55454928,25.15884179,19.11231951,9.104901497,14.61698213,23.93797417,7.469707953,38.17709029,24.63888199,21.12388453,24.86880145,38.33505985,38.03376534,19.22760663,30.05463728,31.23739122,42.51064019,29.19428794,24.21515719,17.03897662,25.76829961,38.20599152,29.02053554,9.535660635,28.54524567,13.5156944,25.00044103,9.47724204,28.62285699
ARG80_ARG81_input,55.00771341,83.59749959,44.49429281,31.91828286,50.20254637,66.6271861,55.98267281,67.8520221,81.66467303,50.56599688,60.8700604,60.14833226,40.30752899,54.3843199,48.29539342,79.73941824,74.28771231,80.9520252,50.57840709,47.59900777,47.41603183,3.699547292,41.54714435,54.74187036,57.74305601,57.86632511,57.6209671,84.79853432,58.17741325,66.70606139,85.23718064,15.73531428,50.89302921,34.87243696,34.914985,62.00581786,63.02297477,47.44857477,52.9354303,46.76160509,6.54035206,29.88192143,34.62722675,41.60254156,50.09918592,43.65585236,37.82805743,56.31671962,87.22001718,27.57275853
DAL81_DAL82_input,34.39646698,15.2168938,62.87509143,32.08890095,71.17953504,46.60886855,67.22826317,39.8538091,67.82256805,49.90315521,50.59643124,68.90798183,59.15284942,4.975019539,27.24455509,68.3317328,52.00446913,56.7149906,70.09825151,73.30087008,44.68511885,28.32518966,28.3918024,51.5451284,52.08243807,48.26813713,77.92156011,44.7554996,48.25227784,30.59840092,68.80973523,33.91708578,43.12112367,31.15502263,69.88110683,48.0112824,51.52120952,75.73284313,40.48425191,72.10793159,67.9735777,68.07792869,49.58265379,47.89939656,61.23917697,73.08202079,42.50496977,68.4560192,46.00855761,29.55227135
GCR1_GCR2_input,18.64024864,108.3133667,80.54529858,60.98061579,91.87133703,64.86586836,56.35627444,77.41279931,54.50404913,26.51617522,51.51156145,29.49534281,98.84471015,56.00870485,60.43936503,30.41578752,65.42929194,34.8962956,88.01278096,62.05336591,10.21019994,84.58253264,65.21799212,51.16814467,54.22524351,62.76555678,100.1690884,38.68131319,70.62756766,52.28553928,42.5295967,61.19987909,27.3722807,67.33946594,85.93590743,55.81444592,32.21187477,54.14479483,65.09399626,57.19593926,86.82959718,63.99159421,83.10274515,29.29676307,77.79005211,54.18304274,71.15752923,43.40521097,2.42E-01,51.51671055
HDA1_TUP1_input,40.55771625,34.51115372,57.35216522,5.016281149,50.3041483,42.42478684,50.99662663,24.92017835,20.06645599,53.17078159,30.62348032,31.83385415,57.75715845,22.3034928,49.21140615,18.45193528,56.17036491,37.15162335,53.41764447,32.31686585,31.20962587,7.928831084,23.34317278,37.82554624,3.497403448,33.30383799,36.01487978,39.14159038,48.95897158,57.39911506,57.29943887,56.5040795,51.17796987,17.50207346,39.76817347,23.55098926,39.15191254,11.45521051,29.52257,35.84815959,35.70511678,33.14480937,37.3760813,36.60442068,41.56517687,23.19817568,39.29364784,39.28616421,26.38811579,7.198697156
SSN6_TUP1_input,21.74239207,37.81597125,18.71386313,28.40039597,31.89332478,44.76637114,20.10272337,23.18141907,22.34514667,22.10606406,38.79737632,32.45251719,45.69742932,44.43392244,7.15670699,27.18940529,42.13750161,46.18285782,45.04821105,31.15302969,25.39624401,28.22851704,22.28277508,17.47009675,55.07083833,30.71170634,34.63829701,42.02878958,23.79245278,15.09306047,50.34740507,20.05472727,23.912153,44.22801973,25.38337856,24.63309462,15.56545912,1.518797313,0.199770318,16.02666425,16.0167959,30.15470295,35.89879681,26.79316102,11.33800632,28.07227291,2.852702803,24.47180015,33.37291329,40.66691067
A1_ALPHA2,8.600403922,3.782510203,2.379191832,5.47816658,6.201112398,2.714089104,2.070238575,3.459701935,1.288346291,4.881261631,3.106861939,3.666310807,4.203538092,3.675993363,0.994103098,1.39447452,2.102047397,6.105849885,1.166018411,1.39396555,5.142821887,5.777894013,4.296923692,4.863525685,0.229459262,4.691744263,7.163535287,5.693548235,6.919610724,1.910600884,1.673027561,4.341105531,3.569964943,3.81479279,8.6176502,6.325028444,5.031303457,3.472290307,6.941305554,4.951796601,4.878040161,5.714173935,4.069490126,3.880561033,2.425760893,2.705385216,3.16E-01,3.938452975,1.539809257,2.528698408
