,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
LAP3,5.459018093,3.613642488,2.363895256,5.601982242,1.420638742,5.412658332,1.94324471,5.003668787,4.34104141,1.108034283,4.56080104,2.443183958,2.776545114,4.007380575,5.510213535,2.004507858,4.106492,2.336560624,2.537410785,1.652279051,3.978391916,5.095151151,3.692717718,2.330510741,1.511269173,1.083417309,3.818266211,4.99694306,3.340566293,4.91101351,2.348193484,2.800937916,4.335109961,2.105169664,4.414550476,1.439971117,5.97621758,3.176146713,2.572312348,5.36358412,3.177262162,4.5784215,3.833462002,4.316634333,4.494717391,3.539167976,1.872157246,3.872960533,2.856877922,3.594029947,1.708060196,1.249657586,5.294790172,5.873063406,1.871137306,1.521739382,3.472788478,3.309557102,1.842257663,2.245952758,3.690942717,2.688739653,4.799224394,1.060937709,1.860074353,1.047320882,8.623187371,2.506553868,4.550555532,2.943399927,4.052755121,7.249553338,9.625584572,6.577207828,4.011915799,4.531204862,4.297470802,2.52097157,5.697464045,4.089382965,3.826760047,1.732619494,1.158785611,5.347711519,3.920140535,2.064309517,3.24724854,3.507069103,3.396577062,6.69445767,7.535198805,3.047754798,1.716562396,2.560188673,3.519637067,6.751080833,4.117287047,2.199574881,5.227907667,5.401972397
MEL1,5.359822908,2.897447555,1.773103126,1.785490614,1.458198313,3.536938189,0.894706135,6.360857707,2.797576881,2.282747413,2.711973469,1.23199978,3.087068515,7.798750085,4.523560701,3.414038928,6.097206649,2.524529336,4.130144761,4.031400681,2.028088798,3.072233939,2.779849476,1.696584765,4.225374624,1.034866546,4.193619928,3.060894025,3.033625194,1.543561816,2.462014351,2.568074188,2.398705645,3.018592493,1.765602949,3.248189806,5.256234462,1.466055244,3.297840769,1.924361545,3.561813597,5.328426901,4.407860485,1.061741807,1.886812973,3.557123936,2.483654124,4.30330615,4.654294202,2.154360482,0.950313632,4.422403275,1.70813588,4.183059826,4.922170554,2.681783321,2.723798081,3.639566607,1.81537378,2.794032927,4.372182519,0.948487215,3.655221527,3.219033056,3.369302531,2.333034892,5.000575849,2.222231247,2.080883427,2.046304695,2.980268007,2.914513735,8.382200447,2.860825061,2.088640849,1.344158779,3.092340653,4.975642196,2.667933772,4.753181673,1.496314283,2.429251776,3.961149747,4.156605387,2.579694621,6.367141333,3.347044321,1.53394174,3.509123778,3.735139785,1.025205999,2.956396294,1.802642679,2.872051087,3.529562469,3.54916498,3.270758841,1.216027204,3.593354087,3.15433974
PCL10,3.460571318,2.185900886,4.560539312,4.077613602,3.20050531,3.093306996,3.799686323,2.778577305,4.001925629,2.607649165,2.144763876,2.813375819,2.848734445,3.000750939,1.828012951,2.779271974,1.968386027,2.986684325,4.241374873,1.12524017,0.836317853,1.944856899,4.643151084,1.2394136,4.24440099,2.112014471,1.683871289,0.954298942,2.638578773,3.625669794,1.957829765,2.434635694,6.907625244,4.183003236,2.357715298,3.052276598,3.905304776,3.632301181,2.253415979,2.807825014,4.285852336,1.404483841,1.284764941,4.436721115,1.185684125,0.893468111,3.464428943,0.974818153,4.947655074,2.899680904,3.225834261,3.012962571,2.591908694,5.505983705,1.892591819,3.901330317,1.385096051,4.230598335,4.64316384,3.897599204,1.367338476,3.295638638,1.179409484,2.178322407,2.597288789,3.027409968,4.866601646,1.088142149,3.010529966,3.462951503,2.208687146,5.493743192,4.774357244,2.038638863,1.704549697,2.454261876,3.194252075,6.667355299,1.141877325,2.496301139,1.927113769,4.298386442,2.108581867,7.51359901,1.027734573,1.074639698,2.688311112,3.202537744,2.995340877,3.559259678,2.446611768,0.998022863,3.727447241,2.152402247,2.598560542,3.941794362,1.739816823,2.839250692,3.970844413,1.193344419
PGM2,1.940095234,2.609001896,1.563850335,2.299087445,1.218426968,2.044075978,2.659525617,1.010317641,1.734825074,1.72561481,2.283993674,1.864616506,2.000525008,3.848738679,1.158579469,1.665239207,2.172546881,1.14085788,2.071720817,0.573868212,1.662236183,2.548364302,1.66842511,0.961825963,0.829491089,1.096294422,1.942407476,1.144735207,1.616972087,2.480681894,1.641306924,1.905986104,2.293096233,1.211418938,1.602301185,1.86760917,1.961245078,0.730272468,2.492558381,1.20410395,2.604431711,1.6261788,1.485732128,1.112890064,1.678160782,1.449373034,1.897337344,1.66599133,2.486000342,2.511919467,2.019552831,1.557488738,1.540687589,0.826022599,1.872281288,1.959505118,2.714516084,0.538100149,1.880094573,2.178390691,1.112676068,2.317567054,1.797754573,2.101957874,0.966916023,1.821746155,2.440119372,2.780081793,2.861054512,0.601412639,1.747679372,4.139347992,2.838756908,1.943527479,2.066947657,0.577867133,1.399901652,1.299169842,0.518379178,2.212120633,2.105464668,0.631129974,2.008043373,1.618298226,1.960715607,2.39418312,1.778357526,1.042606498,1.380209341,2.25822975,2.501625892,0.665518963,1.030636339,1.100464686,0.763375651,3.23202856,2.644170661,1.917060229,0.877359138,1.765376168
GLN1,3.84629318,3.342624072,3.798685536,3.155757913,3.426524829,3.689352864,5.342732302,4.143477848,1.663503669,4.25645243,1.942369582,4.002881701,1.782001142,0.951885612,1.710558508,1.774876942,0.975992412,2.079316942,2.110268753,3.036804929,2.77814457,1.839416871,2.156012161,1.106546273,3.236504428,3.497027588,4.714463529,2.341798262,1.120657425,4.882073899,2.996408235,3.055457682,2.814573365,1.556091245,3.091480767,3.434406473,2.778593187,2.823911892,0.590777155,3.247246012,1.073983654,4.513929629,3.350305407,2.269073805,3.424810415,1.130088829,1.594957391,4.309071303,3.582010041,4.820122449,3.695095756,5.094644099,3.002764638,2.667251367,2.631767348,4.054113557,3.005451711,3.907420959,4.567408087,3.742364775,0.810519771,3.050406379,2.506895463,4.898850999,3.656123986,1.967413506,4.007457932,4.221156677,3.251142429,3.704579626,6.19378961,2.146787955,5.219222636,1.529220772,3.430443354,1.446792064,3.769786031,2.26097146,1.067257905,2.755760234,2.717931111,4.086233424,2.012022202,3.307967996,4.126586058,5.288825846,4.192914304,3.217842914,3.830853759,2.354445876,1.495144768,2.279143327,1.399295472,3.674519227,3.971513941,1.856375442,2.936165897,3.936862448,3.011686668,5.217504281
ARG1,4.439033083,4.989916847,5.179651926,2.763688949,6.139517731,1.540944276,4.324179272,1.935862036,3.277729232,6.729140168,5.452031907,5.73568752,3.53840675,5.560046807,1.188274068,1.967931275,2.655807712,3.079912687,3.984067359,8.686079338,0.991773301,1.960593871,3.750828499,2.336978705,5.102022277,3.506564252,5.363453611,4.207119285,7.464434805,7.099742054,4.571883433,4.166296474,6.157919657,7.012526148,2.524261796,5.04868828,5.958519204,4.660307517,4.82120399,5.070754671,5.406929042,2.985830849,2.456107373,2.59038512,3.210519396,4.750787955,4.09653372,2.981273037,1.480243078,7.18105911,4.295908443,5.624965692,1.721860498,3.542824896,5.206142698,3.405255351,3.316352005,6.579579217,3.852969786,6.358897308,3.062342989,3.764982552,2.754755193,5.756227341,3.918704612,4.800441496,2.939628804,7.707238764,4.833846836,5.480402195,4.523730578,4.229382673,6.147910651,2.991538063,3.961777544,3.112308416,5.052570609,6.788093046,4.28821121,2.050475782,5.569763632,6.019155596,1.335136984,2.007434504,2.146251659,5.86884162,4.208012614,3.865928822,4.148810886,3.646194934,6.084197384,2.741327696,3.898641658,5.640035629,5.208894853,3.015421312,6.164538161,1.437402111,3.463682971,4.924077293
ARG3,2.750076129,3.53150558,4.461691142,2.253719834,2.897143537,4.634508594,0.981770376,4.112574405,3.140928506,3.524063201,2.98620581,4.025230045,1.430337076,0.992205281,2.604811292,1.212435118,3.092017599,2.348123058,1.535042685,4.295323509,3.406732337,3.02461702,5.056774722,0.983484537,4.182343107,2.107710978,1.151894062,1.609653535,2.127416066,2.885651518,3.017584994,3.066840292,4.097031623,3.489696653,1.305306703,1.852149753,3.129449903,4.4525805,2.777422744,2.324871552,3.422719752,1.086019633,1.378550668,4.109086783,2.086943379,3.35643129,3.504739337,3.929304469,2.624309522,3.617324574,1.838468529,2.291416108,1.773115486,2.015639558,3.740578645,5.398010054,2.364923271,2.135775973,2.39947068,3.273411085,2.828595815,4.188398711,2.034500292,2.870035924,3.493960603,0.810824425,2.168388337,3.174894776,2.893098534,3.105034444,3.446327084,1.688802567,2.157230738,1.694934912,1.803625679,2.176599899,3.536105136,5.405014648,3.145945751,5.256441051,3.336018534,3.502807987,4.734938618,4.726006545,3.670411134,2.027036245,2.499859593,1.597514393,0.750553405,3.964177299,1.919113081,2.457276499,3.523302246,3.289505588,2.981453416,2.845005946,2.291751311,2.86676491,1.109465761,1.368112155
ARG5,2.444326582,3.248814899,3.880982016,0.811431289,4.080902187,1.881398051,1.856801584,3.622528485,4.45540747,1.691246329,2.37563782,2.677303494,3.644150639,3.469289212,2.43049149,3.826332194,2.769059399,1.702950031,2.554972571,3.591242445,2.334258968,3.709463104,4.040290195,2.51074417,4.187263235,1.134620895,2.952568115,2.82349081,3.934492172,0.975122976,2.058695992,3.88313285,1.458015759,2.702073123,1.650079295,4.159411494,1.892668871,3.843422881,4.169765863,2.920193659,0.781378788,2.671947047,2.659244553,2.044833293,3.667526443,3.217582865,4.183558679,1.77667329,2.211960721,1.568873246,3.387752175,2.873529116,4.057871552,2.430899573,1.866753006,2.413780463,2.824804212,2.867849916,1.725115341,3.131953271,1.048744367,2.482790624,3.228052325,3.609869952,2.771387472,1.100233677,2.436237949,3.453005101,1.606849263,3.324790999,1.786040967,3.381366442,3.676248133,3.235674556,1.717706769,1.696025785,2.274930417,2.668990026,3.466573709,2.879349397,3.069856218,2.727080069,3.553487781,3.578285204,1.14978118,4.244908976,2.764531222,3.548193352,2.40535761,1.800471584,2.558797042,1.224894412,3.662864084,1.673152885,2.730579686,1.456979278,3.450998773,1.574213271,4.048945077,2.012936375
ARG8,3.360659308,2.94105162,2.094305199,1.095511151,2.444465533,3.291707499,3.033642579,3.998138368,4.561229275,3.622674391,2.097542623,2.292752328,2.679034241,3.292251862,3.860744494,4.953762615,2.03137497,3.741080009,2.080132595,4.474841959,3.763773432,1.187192297,1.344807201,4.664524796,2.909767034,1.864089046,5.002185988,3.161426169,1.586920486,1.239155122,2.541996052,3.246006468,2.755118251,3.394884686,2.689341157,5.590405274,3.745949205,2.251379788,3.659403037,1.389914869,0.925703297,2.753936042,0.849470908,1.875329571,3.065939739,2.936320353,3.914044738,1.861071496,4.313227568,3.555457277,4.472622983,3.795090228,5.129826227,2.852844528,1.106946942,4.724790755,4.788237876,1.436155034,2.563504703,3.755043601,1.078846095,2.975511259,4.06516704,6.748131805,3.030938046,2.046707765,3.572142896,4.747137263,1.664518875,1.929501693,2.59370183,2.719753001,4.31577524,4.889631572,3.829307961,3.435171911,2.927847591,2.575916642,1.353167863,3.03018713,4.695886796,3.276045737,4.073621177,3.03758872,3.45390735,3.878653094,1.901733347,4.188262171,2.319715672,2.640676366,2.1460828,2.427615146,4.661985914,2.610145149,1.663212501,3.27982697,2.770467551,4.559269198,5.353964366,2.653924752
HAL1,1.531006434,1.593622023,1.837307508,1.522404768,1.473477807,1.376514307,2.122918419,1.285296084,1.581481054,2.202654191,0.894043105,0.884622476,0.801238312,1.978353715,1.736274672,1.769876574,2.258146727,1.092219026,0.426603664,1.253749109,0.559525277,0.811033499,1.534509371,2.236638923,1.862535498,1.172008651,2.918245188,0.659712142,2.117816775,1.605302301,2.004122748,0.506283961,1.563213761,1.107962914,1.674361611,0.638645038,1.221887993,1.807942307,1.568413898,1.441159892,2.198856196,0.809532234,1.425313355,2.068294157,1.136916254,1.048488102,3.580505197,2.035379216,1.414835759,1.727331495,0.818969036,1.786655052,1.55842027,1.713184874,1.595038,1.69693618,2.469904334,1.146048053,0.451072095,0.627931686,1.912239776,0.898928637,0.633726746,0.662156328,0.57133985,1.920170971,1.189462817,2.816384328,1.056035279,0.964763325,0.637673324,0.882131246,0.554427199,0.720378775,2.294585852,1.667743269,1.877518409,1.639637553,2.306035911,1.374843098,1.956641917,2.052822428,1.525521881,1.81694941,0.395972355,2.687156316,1.228330982,0.917420646,0.660328447,0.479610766,0.619407373,1.837727653,2.696438086,2.17604545,2.071409054,1.887017783,0.879177206,2.092761662,1.91380222,2.267011011
HIS3,3.350981012,2.786214102,1.800612344,3.109312409,4.237383679,2.269836851,0.741161531,4.188426325,3.677722214,3.230602271,0.829839867,3.020395446,1.013999845,1.719919326,3.519098901,3.98635022,2.684864838,1.388096381,1.40795879,2.525478904,5.002835223,1.928857356,3.893141583,1.420498737,2.495777826,4.598815511,3.516325043,4.535386667,3.093507088,2.641075748,3.664490039,1.577072487,3.210138637,1.641131976,1.284607131,2.658505948,1.781149731,3.219834441,2.305093517,1.686601501,3.69124816,2.299763781,2.08746117,0.928071174,1.387374073,2.948210431,6.209548005,4.45969411,1.971675252,4.840174676,2.48466113,3.484238843,2.004487532,3.193405296,2.446290857,3.546021709,3.819009509,4.94267713,2.46970839,4.114521376,2.487432256,1.74450698,2.554415941,4.14005169,3.337855977,3.381999044,2.012957764,4.507507551,2.178606735,2.060366714,5.159955204,2.705013984,1.265696856,2.44462098,0.887381268,2.359989372,2.633524049,2.533362819,2.979791495,0.959890422,1.095064791,3.677740035,4.998904563,2.652226842,3.558848852,4.11795724,2.373839217,2.678900566,4.589097169,2.901240518,4.557012744,2.946822378,2.760054181,1.393478159,3.690364369,2.715980795,3.169496125,2.865757289,3.17292842,5.428825421
HIS4,0.913216312,1.791523683,1.402963184,2.580309538,0.909493379,1.365190613,1.876822328,2.441939141,1.769968637,3.979501251,2.40898009,2.564452174,1.712599872,1.562239113,1.973709701,1.948881255,2.799903376,2.029878928,0.722585786,3.528082394,2.285431195,0.645822492,2.663071487,2.289155258,1.173561514,4.408697694,3.861370409,1.029168925,4.623624659,5.347912269,2.015106662,1.002250146,3.563117256,2.043129073,0.695798793,3.015274748,2.810002508,2.127755745,3.174311587,2.092979435,2.48917672,3.48819496,3.371531173,3.109335103,2.929712947,5.180186224,3.706477935,3.515970275,4.706023841,3.351440225,3.222862394,1.793261654,0.534791662,2.02948583,0.900821872,2.15156189,2.981280053,3.638246072,1.600309661,2.713717939,3.005340746,1.471398919,1.652880559,3.08874457,3.989368837,0.714549462,3.182526888,2.659379129,2.020788497,2.073256492,2.468007799,2.684849749,1.410342707,3.40892703,2.253317763,2.808172278,2.181268939,5.037762638,1.367638702,1.395471388,1.269136783,1.97049983,1.664239928,2.416791274,3.639532882,3.705619232,0.915319729,4.240499678,2.393198496,2.567656227,2.525811558,2.517712417,3.587830712,6.638058509,2.106574847,0.781100726,4.314314947,2.819083986,0.988988747,1.439408928
ILV1,1.363310529,3.742504827,3.538320937,7.143027546,4.968119117,3.227335682,3.818376957,4.381621818,4.16810671,6.967036113,3.109909863,5.447540887,1.699035183,5.922186594,3.281763578,4.458486976,5.26422181,3.876832187,3.092963821,6.79932496,2.932853179,3.477960514,4.716176945,4.200781136,4.571605978,5.115301257,5.348504949,5.115069546,6.644989657,7.073486752,7.825328191,1.391826914,2.066031901,1.165779212,3.397697188,5.385418433,3.952430798,5.036376106,1.606941057,5.797273854,3.175782191,2.830173922,4.413792303,2.337963313,1.330726319,2.003182124,7.69040618,2.103454567,5.419785146,5.638991221,3.737476428,3.770463746,5.589216573,5.268964982,3.206334288,4.505031554,4.056852496,2.355478934,3.264627497,4.75746541,2.297787309,3.558822785,1.483351864,6.712740516,2.180324561,2.237181549,2.005333782,4.728900301,2.523506756,3.37858968,3.287778037,5.731173756,3.001526779,2.663464253,4.042223737,3.817240611,4.277381416,6.751949884,4.930072115,3.379206227,3.257896467,4.989668463,2.742495218,3.456868686,6.266001615,3.327210185,3.154214683,1.832165169,4.531211396,4.447208844,4.412025113,4.23656608,4.525866446,4.812462332,3.275175536,4.541977334,1.888615737,3.031882009,5.314922252,2.429859544
ILV2,1.998862394,2.598576506,2.364362488,4.120073808,1.576452816,2.551290161,1.945891382,3.090086351,1.029945447,4.01255183,4.90606082,3.0691642,2.506627544,2.134563108,2.106505969,3.260693834,2.497006126,3.050705472,2.115823132,2.007262434,4.717598287,2.863948924,3.144684933,1.50894707,2.394787479,2.799983754,2.873566842,2.548851347,2.264189757,1.103250814,3.882405454,0.784094072,5.182335632,4.014438907,5.724967156,3.636141206,3.154502585,4.017297148,2.72798609,3.919980715,1.821222666,4.015256556,3.234254397,3.576110854,1.249817588,1.005736854,3.610610968,2.687384683,2.082810352,2.822977104,0.685804155,2.733601483,3.611230091,3.59937092,3.658342677,3.949556725,3.142925641,4.360538953,3.050758946,3.863208043,4.892180893,2.390094766,3.499273484,4.027487768,1.489840417,1.143346206,2.779647744,3.529448945,4.141890342,2.454279869,1.710524885,0.799678198,1.427333335,4.868084309,3.666870495,1.310524182,1.881821157,5.292425864,5.161899728,2.122095411,3.810607782,2.859542831,4.801888632,2.007675673,3.700861804,4.398575551,3.716580427,2.736933432,3.738302669,2.616582306,1.809961356,5.177838155,5.89640809,3.39499396,2.480471488,4.144498932,5.796862035,3.631306322,2.74964234,2.747404269
ILV5,1.20884973,1.337962506,1.760146399,1.059979568,1.825635833,1.686309356,2.494492493,0.996890811,0.616020838,2.20094851,1.771744335,3.146327355,1.083939091,2.576982828,1.263975965,2.346170687,1.199573392,2.091007405,0.979606708,1.962308703,2.218986207,1.151029243,3.007328432,2.331114885,1.029865627,0.903460162,2.39490142,2.098026165,1.884451169,1.108733464,2.227496183,1.505445829,1.561087973,0.698567629,3.661813473,0.791831597,2.260941328,1.937953426,1.670332881,1.524857443,2.293110088,1.766372034,0.813716887,1.223166001,1.50595089,0.997470704,2.274726838,1.397546101,2.226850472,3.71329911,1.869963981,1.342395034,1.75685262,1.599886772,1.847204884,0.62048497,1.890979096,1.822294005,2.426842463,2.826582096,2.582894863,0.938344149,1.625990994,1.589796836,0.958143409,1.224482958,1.960447774,1.473358681,1.872060542,1.974158289,2.302828409,2.643914728,2.584417253,2.041176552,3.243914803,3.031916527,2.316560459,1.893517027,1.634270983,1.142270422,1.021233933,2.213250843,0.68791649,2.354475905,2.487568702,3.538450637,2.172710264,1.822357952,1.471468643,2.314851849,0.631540194,2.167588009,2.398717162,2.990429697,2.419419158,1.507544493,1.149235625,2.234002694,1.143662755,3.8137775
LEU4,0.970175381,1.583662175,4.141613893,5.029633545,2.747502753,6.948781007,0.809968788,1.681657257,3.614183705,3.559400734,2.037929073,3.744525714,2.019406197,4.117590045,0.901384496,2.03506756,1.56097481,3.601645507,2.404744582,3.252345704,4.78868133,1.35322103,7.030340618,1.216628052,1.23847583,2.961250331,1.616745977,3.523675752,2.034813808,5.149947544,1.506359878,3.626270663,1.221922948,2.452832354,2.475578878,2.944911747,2.6204882,1.720381115,2.229910714,3.573815545,3.008203417,1.246560205,1.096899424,0.941685462,0.837626458,2.244430461,2.423842888,3.648017206,2.971151331,3.488483384,2.99964547,2.95334406,4.616528115,3.228801606,1.514698153,1.799924313,3.280101694,1.307191598,2.949875581,2.118201824,3.239961798,4.197273923,2.010464633,3.422646207,1.051151429,4.703944551,5.51940411,3.258307575,1.322026458,2.397946075,1.72937704,6.037148363,3.53588683,2.044602171,4.286270965,4.759378536,3.683180533,2.54907773,4.149177147,3.756240191,2.604706294,2.388306744,4.624341005,2.16397209,4.793816871,3.527352148,1.468352303,3.213905093,3.544687171,2.919681025,0.988528265,5.391961161,2.911582382,3.115895433,5.034958195,5.885861975,5.420588317,1.123977197,2.273659344,5.62340358
